Objective1,Objective2,Objective3
25,867.7665417256861,2561.546408944958
25,929.3350594134603,2393.815020669395
25,917.6528668364911,2414.7633666482834
24,927.5895703377327,2474.2403210532
24,915.9073777607633,2495.188667032088
25,941.1587382668148,2378.9117227122942
25,917.0884890655399,2417.0052807695447
24,914.2655041755955,2522.892545626463
24,944.5002956648585,2463.560406749438
25,865.6143721693389,2577.181105197061
24,953.0095041822954,2433.543929822923
25,922.8932047271152,2394.206823909056
25,847.7258352205425,2674.707911427345
25,858.0169996229384,2623.702592951377
24,908.4732111086583,2525.6985619905113
25,908.135754516241,2422.17191293943
26,869.5231721577725,2534.6716997515014
25,845.8893221716731,2713.9462229346545
26,857.8409795808029,2555.6200457303894
25,908.135754516241,2422.17191293943
24,926.1561753157612,2489.3187272280275
24,865.0565127291194,2684.052380234235
25,903.8207971811538,2429.7796501655907
25,889.4123804485397,2446.7765400494764
24,880.423084678289,2618.7327711919593
25,858.180205517234,2607.6910001554843
25,823.2426115328185,2996.9283058070296
25,888.0283679755943,2520.061801831327
25,864.093409717803,2592.7966333251493
24,894.3522525805821,2543.5024147510017
25,819.836807924421,3032.4286900814436
24,865.0565127291194,2684.052380234235
25,833.8325403934907,2797.0689455722213
24,887.869297933151,2564.2113445945806
25,908.135754516241,2422.17191293943
24,880.435131281046,2594.721239553004
25,873.092081029687,2539.238659088225
24,868.1219638338063,2681.1606171815433
25,849.9686436432871,2626.187117029996
24,860.9128178731357,2697.4661049319616
25,823.7615449166129,2944.673028299038
25,915.5938786201593,2418.2029193023363
24,942.056205929632,2469.4456389813545
24,882.7205483734616,2568.31583403514
25,918.2922608845269,2409.9251100449305
24,865.0565127291194,2684.052380234235
24,856.7508985090412,2700.3736555962387
24,951.6053063451002,2460.166069457912
24,860.9128178731357,2697.4661049319616
24,898.4154578523072,2540.2806148098607
24,928.0505417670063,2470.6761230450384
24,889.8397734775866,2553.6571267217864
25,818.4326100872255,3059.0508297164315
26,880.2385082170313,2513.5238145459352
25,823.5131315514252,2953.8317935982814
24,865.0565127291194,2684.052380234235
24,839.6640085483394,2719.167595970777
24,880.423084678289,2618.7327711919593
25,824.0468417365951,2866.251311746142
