Objective1,Objective2,Objective3
47,319.65863569099577,3509.8387628056335
25,417.39513689097373,2607.783488645937
26,405.94693527943383,2566.3750585938647
35,341.96429438294496,2861.783616018167
31,362.1557543991771,2733.363739079866
40,328.24742510825104,3237.3496739906923
40,328.42119442957227,3039.7038386196414
42,327.5186461258943,3323.7397314039704
30,363.1574704396869,2698.8047367285712
37,334.0748658829512,2915.9946325744554
26,400.08331568398484,2596.4159825163283
38,333.445290114861,3001.8611626924635
29,373.2795913441975,2675.4108430501738
44,323.0737845833047,3375.382754915198
36,338.42382975401114,2890.9912422594307
45,322.2936378436361,3443.9680903327417
43,326.0252601703346,3346.003008956952
46,321.54130825824785,3470.0448999535524
29,378.0697512717136,2665.829102964887
39,331.2850163357796,3025.3193667477294
27,388.97627749379825,2577.7000762054718
28,381.8401072415135,2625.8720631908886
28,384.11312554543736,2603.291751395667
27,388.97627749379825,2577.7000762054718
