Objective1,Objective2,Objective3
24,1830.53122836749,3092.9190082794184
25,1763.4769392369412,2900.653467550384
25,1700.8250409885538,2997.119443980207
25,1749.5473205087276,2945.6551286425074
25,1510.6960537812145,3360.149035771035
26,1744.542263830041,2958.408099908473
25,1728.397111814594,2966.1700408995976
24,1663.4452588347237,3197.403828538228
24,1672.228258675388,3133.793391956523
25,1780.4855309963928,2878.245530909496
24,1581.7041133868897,3583.9532971037565
26,1535.3491955918198,3272.928487303057
24,1709.6149435368443,3095.871639433281
25,1732.9157424642437,2962.234177381001
25,1534.7258587761469,3313.6181279729003
24,1666.3536200966532,3185.8795151690883
25,1569.8559788298787,3229.06674984277
25,1530.750792231762,3346.075856979345
26,1529.4464659077264,3290.6038457845816
24,1602.3987521514869,3203.2336913300855
25,1619.71087532253,2999.651101404694
26,1558.4337886655214,3149.271717114552
26,1553.2646518235715,3176.745163406558
25,1493.9735214609443,3423.6649711112746
24,1573.2924730948746,3701.775611605141
24,1660.4306857253168,3198.881435530959
26,1515.6030649067245,3310.9696612635807
25,1760.5278060921507,2938.2971401831032
24,1594.9005955737273,3548.4538390758235
24,1580.164454482096,3604.168089030744
24,1575.8696439949176,3614.2733741122693
25,1474.9759437037953,3446.0920191520795
25,1611.9150076431845,3005.8854437912023
25,1575.93748779428,3161.469683637874
26,1581.024906557898,3059.1473602727256
24,1581.9507697299082,3549.1387304701016
