Iteration, IGD
1,0.6852664387843385
2,0.5980878833782305
3,0.5725084037618728
4,0.5171946534930847
5,0.4811806245951795
6,0.4811806245951795
7,0.429076912907726
8,0.429076912907726
9,0.41145159882355364
10,0.41061627958235625
11,0.40914802169933134
12,0.39713243218943495
13,0.3970829583405708
14,0.3910439233049356
15,0.3910301773644555
16,0.387518094860768
17,0.3873142547375354
18,0.3814543608456218
19,0.3536158971659767
20,0.3536158971659767
21,0.3536158971659767
22,0.35100070873168954
23,0.35100070873168954
24,0.35100070873168954
25,0.35096024823334476
26,0.350308225644133
27,0.3497000630783143
28,0.3496394547644408
29,0.3496394547644408
30,0.34869695802208767
31,0.34869695802208767
32,0.34851414783536205
33,0.34778685781032775
34,0.3412964026069086
35,0.33843705197598534
36,0.33843705197598534
37,0.3383915617477944
38,0.3375931449641915
39,0.3354562725557392
40,0.33342518320828757
41,0.3325778930820746
42,0.33254357409939184
43,0.33254357409939184
44,0.33254357409939184
45,0.32663721122515627
46,0.3203147210937572
47,0.3203147210937572
48,0.3203147210937572
49,0.3182970241877384
50,0.3177294527174929
51,0.3176517904628493
52,0.3176517904628493
53,0.3175520665508238
54,0.3175506624784714
55,0.3133759875578066
56,0.3133759875578066
57,0.3133759875578066
58,0.31324193779684795
59,0.31323086101199427
60,0.31323086101199427
61,0.31323086101199427
62,0.3132257800240141
63,0.31320441955147926
64,0.31320441955147926
65,0.31320441955147926
66,0.31320441955147926
