Iteration, HV Value
1,0.5128938958604797
2,0.5179385239895629
3,0.5255429119315694
4,0.5272167084787662
5,0.5321330360236202
6,0.5331736089654548
7,0.5331132540172042
8,0.5412009771058088
9,0.5417402441897925
10,0.5477062718562642
11,0.5497751870394356
12,0.5501566984072761
13,0.5503465842789712
14,0.5587771907677724
15,0.5633451989255153
16,0.5636506177405161
17,0.5636820525059477
18,0.5688799681881612
19,0.5777659344685669
20,0.5779092243324359
21,0.5794133758059656
22,0.5794283764190927
23,0.5820500900775114
24,0.5833093099677411
25,0.5833953816238318
26,0.5836616662646796
27,0.5838220256876177
28,0.5838850401266031
29,0.5843515418123381
30,0.5841569759296378
31,0.5844491801637938
32,0.5844988675780733
33,0.5845110872193261
34,0.5850832774793588
35,0.5863440742482903
36,0.5865574887213969
37,0.5903395059740588
38,0.5978239377576585
39,0.601341775069209
40,0.601416923887585
41,0.6014587872315538
42,0.6020435724257341
43,0.602272531355538
44,0.602521479454887
45,0.603030433740129
46,0.6050207712009918
47,0.606318329783954
48,0.6075259782345712
49,0.6077171048951527
50,0.609103003665825
51,0.6092915269472894
52,0.6096070994846031
53,0.612341639247596
54,0.612481411185428
55,0.6125856890652759
56,0.612734854169279
57,0.6154151568397006
58,0.615478993598376
59,0.6158889531619558
60,0.6158524198895866
