Iteration, IGD
1,0.5137666479440054
2,0.4776917442650006
3,0.39351770353145704
4,0.3162182558337998
5,0.3128301624830374
6,0.30999485315812353
7,0.2775438055248602
8,0.27744443779361533
9,0.27703782409105654
10,0.27679671685493124
11,0.2758472941619587
12,0.27502045478797305
13,0.27502045478797305
14,0.2748792139489706
15,0.2740244211707253
16,0.26785544122537513
17,0.26727771537298334
18,0.2626986835992041
19,0.2544398857293035
20,0.2544398857293035
21,0.251065616800486
22,0.251065616800486
23,0.251065616800486
24,0.251065616800486
25,0.24889404437702323
26,0.23571393839995788
27,0.2356699387908049
28,0.22641354633773714
29,0.226409898252719
30,0.22032354158899436
31,0.22032354158899436
32,0.2197276841637428
33,0.21967620258961623
34,0.21873108222461646
35,0.21852782712469093
36,0.21848572327148383
37,0.21710482509459084
38,0.21709547098996176
39,0.21695794717490885
40,0.21690780278794258
41,0.21690780278794258
42,0.21641878296432884
43,0.21589538265587963
44,0.21555882421686795
45,0.21157939551212263
46,0.2115337993524257
47,0.21146933777511204
48,0.21097833861536017
49,0.21074310281519004
50,0.2104580192957399
51,0.2104580192957399
52,0.20876785662913083
53,0.20876785662913083
54,0.20876785662913083
55,0.20730934689308225
56,0.20730169647304078
57,0.20730169647304078
58,0.2071671260138846
59,0.20672486252603384
60,0.1913068777021357
61,0.1899086842264579
62,0.18987865581135646
63,0.1893485816093081
64,0.18919155542203406
65,0.1889982244313658
66,0.18893679220480875
67,0.18769503879034408
