Objective1,Objective2,Objective3
24,435.35919301652257,2790.785024128708
26,392.77006893423885,2501.4993730448114
25,418.28522553408493,2811.8369382281626
32,366.5224682150948,2787.131383117608
28,382.54718310561935,2644.9167403077827
27,390.2802055175353,2556.9118324690676
30,372.4325495726625,2730.1748515490685
27,383.3985531191976,2569.118849180869
31,368.99046228718015,2781.127539149622
29,380.4449310152216,2679.1402537577314
30,376.0499293996145,2704.1436440727557
25,427.3493357575296,2605.7762132851813
25,427.3493357575296,2605.7762132851813
29,379.9755797625688,2694.467388031704
31,368.99046228718015,2781.127539149622
25,427.3493357575296,2605.7762132851813
29,377.5865771283722,2700.2283127979504
25,427.3493357575296,2605.7762132851813
25,427.3493357575296,2605.7762132851813
