Iteration, IGD
1,0.4801927829890509
2,0.44260146251411236
3,0.4053523559808112
4,0.37689361402383625
5,0.36147955061235854
6,0.34058134264635315
7,0.32256243268585405
8,0.3283545335577974
9,0.34771618038311863
10,0.34194426628847024
11,0.33253934144015035
12,0.32841763301024024
13,0.3197825989526132
14,0.31547223375347366
15,0.30831862008197175
16,0.30108032061974155
17,0.29689024769374517
18,0.290444391785664
19,0.29010147953040116
20,0.27910673036163614
21,0.27551043108730283
22,0.2706323285089963
23,0.2667205625855221
24,0.2631044880976026
25,0.25760014769062317
26,0.2549210901461335
27,0.24878441546855284
28,0.24466319403045467
29,0.24693479237496696
30,0.2409819724522005
31,0.23902339380276122
32,0.23591209850465078
33,0.23588474549347294
34,0.2313853840065093
35,0.22850212135058556
36,0.22555549807482983
37,0.2207559611776666
38,0.23017915384178447
39,0.22796918026892926
40,0.22611382665920282
41,0.22353339334537986
42,0.21782057002735683
43,0.21655831283221916
44,0.21967098161318988
45,0.21523451109337113
46,0.21439054871713306
47,0.2117546479217938
48,0.21019133021147138
49,0.20794694140211153
50,0.20393609256488354
51,0.2048029565303281
52,0.20393656813108219
53,0.20226713317552086
54,0.20109225204442868
55,0.19791650755962395
56,0.19628215407808397
57,0.193435701753323
58,0.19249601352349
59,0.1923547955204347
60,0.1911775409957032
61,0.18885453582206163
62,0.18833967926046202
63,0.18813789732882508
64,0.1874630601968688
65,0.18560773963894872
66,0.18506049470775301
67,0.18436512934657376
68,0.1843020202034876
69,0.18419806899573493
70,0.18483652531592776
71,0.18405542467217004
72,0.18255476823389524
73,0.18205905761382898
74,0.180767428892729
75,0.1799605886648943
76,0.17807832552673503
77,0.17686860245970745
78,0.17667907072306366
79,0.17609489942489376
80,0.17601921575155977
81,0.1771769091194221
82,0.17597351114291257
83,0.17716955246999003
84,0.17325018272933002
85,0.17211922474680844
86,0.17165172583467425
87,0.17064043137162493
88,0.16966728006213314
89,0.16924139546571237
90,0.16851195537991948
91,0.16799688960656384
92,0.16709200355787793
93,0.16558983871807315
94,0.16803856698549705
95,0.16791709592297996
96,0.16738293132076976
97,0.16665799528288422
98,0.1673553397851673
99,0.16664824529509922
100,0.1660486782810125
101,0.1665815699592685
102,0.1671020160657878
103,0.16663554055874708
104,0.16774970954767437
105,0.16802823393503016
106,0.16765445029394838
107,0.16751793817465369
108,0.16726266328392317
109,0.16784210120142626
110,0.16802538082762342
111,0.1680591129398199
112,0.16758520132295288
113,0.1671043058974034
114,0.16704233543146724
115,0.16647002975659825
116,0.16739229193197713
117,0.16675651643054795
