Iteration, IGD
1,0.5213215966302688
2,0.5230288708543785
3,0.48281993439131526
4,0.4621980757694406
5,0.4328828652590508
6,0.4203063136846704
7,0.504063231061956
8,0.49580533771185265
9,0.47565596023692885
10,0.4721092050707577
11,0.432245841572955
12,0.40219208435722953
13,0.39380842142560973
14,0.39210226262269515
15,0.37733881634307975
16,0.3565698594314631
17,0.3349724732345444
18,0.31527562016141863
19,0.30524733843502594
20,0.3035070751397897
21,0.28427895345192306
22,0.27484062890674243
23,0.25754027852619255
24,0.2549400487030432
25,0.2321918665295
26,0.22799140989879252
27,0.21940472807182893
28,0.2095518070014936
29,0.20234503556962782
30,0.1958396884252895
31,0.19017660954146393
32,0.18745776024563626
33,0.19072560256333013
34,0.18882916186172738
35,0.1846604846733783
36,0.18511686582957762
37,0.18180576408184967
38,0.16575194742140786
39,0.15340819282909807
40,0.13826595221086369
41,0.13411684304312638
42,0.13310226219384713
43,0.13308232459843972
44,0.13260885962875932
45,0.13134075729641462
46,0.13071397867494622
47,0.13066327625848628
48,0.12888337531873686
49,0.12513845550588568
50,0.12816172850704421
51,0.12398686779148571
52,0.12385776813901542
53,0.12392638045852804
54,0.12189166690840421
