Objective1,Objective2,Objective3
24,1260.079602666985,2949.3069127454846
24,1261.494690026151,2944.8660566528447
24,1265.8900649177901,2944.8016275420705
26,1066.6503298901039,3358.315239027898
26,1066.6668601292597,3356.9761227875792
25,1024.6041887757526,3445.179342878841
25,1008.509415023299,3474.9899138410315
25,1128.578669746599,3086.075341324842
25,1075.2048671511081,3360.9839723211435
25,1080.0572013208446,3289.853496678638
25,1069.406889061814,3379.2980587607167
25,1021.310107094147,3468.261338323982
26,1045.1394379876456,3369.231437867968
24,1157.21910781875,3590.179267835626
26,1094.6201451415106,3226.4451771204435
25,1073.7018925191344,3376.87138280304
26,1104.9533564564636,3106.1593570071486
24,1144.1049743167073,3726.6258916886836
25,1074.0815889911867,3366.076858072633
25,1145.116821666822,3021.05282864635
25,1205.1429443502807,3014.210387019477
26,1066.6668601292597,3356.9761227875792
25,1092.739959024696,3246.402969597545
25,1071.5460732015395,3378.6144467622557
25,1121.245454567578,3117.6163434376135
24,1172.162894067877,3061.725372840919
26,1069.355662592553,3318.9825476805036
24,1133.3057270506408,3865.9828015368785
25,1061.3876644990414,3384.5302032831937
24,1224.6300189812114,2965.397192676086
25,1101.1681696817534,3233.309948117669
25,1218.3705439306834,2947.164169025382
24,1143.956474240921,3808.786794004764
24,1346.3074414577295,2944.772628917496
24,1144.3640142515028,3663.1999226446455
26,1071.2220524312136,3250.454059279691
25,1124.5387351547342,3093.168149040873
25,1297.5740211049813,2910.4556687264703
24,1341.6803168757735,2944.7726289174966
24,1153.7029393751034,3606.28374208277
25,1058.4453725328983,3402.0824616555333
25,1023.386566215934,3461.7611181948155
25,1044.626254059732,3434.3860791173634
24,1139.8481980098418,3861.7211770958997
26,1082.5422786364581,3243.955243677377
24,1171.0847221936915,3587.2699706399967
24,1149.20473362952,3661.0748511581946
24,1209.2982309203537,2973.589784091381
25,1060.8322314960328,3386.539174504525
26,1095.8969028173076,3208.8330461150877
25,1282.6620397982642,2928.851636167014
26,1097.6608774496428,3196.1953170518273
25,1107.197361641947,3162.108056966998
24,1346.3074414577295,2944.772628917496
26,1187.9264069874107,2996.5491316376397
