1,0.18292715132293771
2,0.13176629216146807
3,0.12826725240897482
4,0.08784295059166994
5,0.07842981415794902
6,0.06778008495500637
7,0.06440237876988425
8,0.06109128242668881
9,0.05881786159358076
10,0.05155161872491239
11,0.04558253979378767
12,0.04122354239382002
13,0.039164353876625875
14,0.0379365845830228
15,0.03670063528112775
16,0.03594989522827952
17,0.03521645203374415
18,0.033866652822707524
19,0.03341844750273936
20,0.03301414349218848
21,0.0326246499085613
22,0.03226389494809565
23,0.03222854031533264
24,0.031514761947007426
25,0.030821267473581795
26,0.029954006451752075
27,0.029943320120724762
28,0.029137404670572985
29,0.02875722355854691
30,0.028834676192757595
31,0.02801906842835201
32,0.027694001992314275
33,0.02766370831205522
34,0.02699755273885283
35,0.026416035358641586
36,0.02581607339868142
37,0.02569732812060014
38,0.025152370108724828
39,0.024873481323022948
40,0.024275742121529137
41,0.02407016919694728
42,0.024040784205488976
43,0.02380473525643761
44,0.023751653584435775
45,0.023468217074229268
46,0.023485703418235224
47,0.02331821896158794
48,0.021452621587915322
49,0.02122558818861866
50,0.021071142262117835
51,0.021114033851474198
52,0.021019218420236324
53,0.020905131014745462
54,0.020806822549463855
55,0.02094368408971115
56,0.020975865839916265
57,0.020893525417628345
58,0.02084918151487431
59,0.020784723762498944
60,0.02075481586756912
61,0.02025120869722417
62,0.01971868733754935
63,0.018548575514235086
64,0.018008297252662554
65,0.017722830897249926
66,0.017688508196768163
67,0.01784082535967255
68,0.017840746067839836
69,0.017799569511884647
70,0.018001000751384846
71,0.017782944678231254
72,0.01750818440573659
73,0.017397516270479578
74,0.017248083427708658
75,0.01720426146735275
76,0.017577363006979582
77,0.01719674616537861
78,0.01719674616537861
79,0.01712402425792926
80,0.016921739751872375
81,0.016921739751872375
82,0.016921739751872375
83,0.01692067075224617
84,0.01692067075224617
85,0.01692067075224617
86,0.01692067075224617
87,0.016906152066081953
88,0.016804152891240324
89,0.016781647456992038
90,0.016781647456992038
91,0.01678104826663661
92,0.01678104826663661
93,0.01678104826663661
94,0.01678104826663661
95,0.016789872991159065
96,0.016789872991159065
97,0.01677245468519998
98,0.01677245468519998
