Iteration, IGD
1,0.8663753268653079
2,0.8316684208975553
3,0.7098633773285817
4,0.7098633773285817
5,0.709827572664572
6,0.7087575797594511
7,0.7079507416090983
8,0.7076257822912272
9,0.7076257822912272
10,0.7076257822912272
11,0.7019583539049481
12,0.7018638330633569
13,0.6930843817687625
14,0.6924431228769383
15,0.6924431228769383
16,0.665263152531116
17,0.665263152531116
18,0.6569696926231849
19,0.6568092623053733
20,0.6539140612632385
21,0.6513803688223365
22,0.6478601819222125
23,0.6442369340842531
24,0.6442369340842531
25,0.6442369340842531
26,0.644221992965487
27,0.644221992965487
28,0.6434025753142446
29,0.6431506963381212
30,0.6417848213110038
31,0.6383970693787924
32,0.6297168763350277
33,0.6291939591684066
34,0.6264085888502468
35,0.62640252314514
36,0.6133092141592867
37,0.6120797083120292
38,0.6107151364322212
39,0.6107151364322212
40,0.6022918494216202
41,0.6003714712274494
42,0.5994918549685743
43,0.5902100520312973
44,0.5901740615557322
45,0.589650199114418
46,0.5871247946432725
47,0.5869553569304184
48,0.5839602404815283
49,0.5839323841543752
50,0.5839323841543752
51,0.5814074132186774
52,0.5801927658850424
53,0.5801927658850424
54,0.5777686481403999
55,0.5776912846610257
56,0.5770504094707164
57,0.5758519219482872
58,0.5758519219482872
59,0.5679034766327018
60,0.5659075614450756
61,0.561040591664782
62,0.561040591664782
63,0.5599575992007632
64,0.5599575992007632
65,0.559837568925764
66,0.559837568925764
67,0.559837568925764
68,0.559837568925764
69,0.556948406490358
70,0.556948406490358
71,0.556948406490358
72,0.556508806205446
