Iteration, HV Value
1,0.4427623108476043
2,0.4502337551642383
3,0.4585226123748537
4,0.4710561591001155
5,0.4711232931778401
6,0.4711573717732415
7,0.4720964337746009
8,0.47440644305956325
9,0.4744224607371905
10,0.4746741413938596
11,0.47468650757114156
12,0.4768525235195154
13,0.47694469433445336
14,0.4769477927732546
15,0.4769478660128689
16,0.4769567666887404
17,0.47696145605494894
18,0.477843364917369
19,0.4783759671372038
20,0.47837614152978203
21,0.478378381893381
22,0.478378381893381
23,0.47837902695764767
24,0.47838152121792293
25,0.48080895113525196
26,0.4808091034286934
27,0.480816148133991
28,0.48081809109169366
29,0.48081809109169366
30,0.48178121882173125
31,0.48179497525699144
32,0.48180307283294316
33,0.4818036559099257
34,0.4826766198367843
35,0.48270328388469635
36,0.48299007327075894
37,0.48299186788764803
38,0.48313912339577153
39,0.48433262002673155
40,0.4843334878195848
41,0.4843339066462883
42,0.48433578680319955
43,0.48433581058508185
44,0.4843382548262512
45,0.48433825894106364
46,0.4843382860713614
47,0.4843397278527068
48,0.4843397319124181
49,0.48434011604204674
50,0.48434011604204674
51,0.48434011604204674
52,0.48434040820421875
53,0.48434050533456674
54,0.4843405439717255
55,0.4843405439717255
56,0.4843431932323458
57,0.4843432795248706
58,0.4843432795792151
59,0.4843432795792151
60,0.48434328063908244
61,0.48477511456573913
62,0.48477590461802594
63,0.48477590461802594
64,0.48477590461802594
65,0.48477590461802594
66,0.4847759789990955
67,0.4847790420900856
