Iteration, IGD
1,0.6014262449635024
2,0.521017857114187
3,0.4416674144540027
4,0.4341628068550766
5,0.4243740136798149
6,0.3997407934426188
7,0.37037204791176925
8,0.3557576840681557
9,0.3497906042819933
10,0.30456506285657764
11,0.3006303857538741
12,0.2967878944768736
13,0.2946328182532629
14,0.2946328182532629
15,0.2851623088714587
16,0.2848273819407727
17,0.2730849715371859
18,0.2730849715371859
19,0.25742665838097845
20,0.25684878290058316
21,0.25631739357887695
22,0.25631739357887695
23,0.2563135838299774
24,0.2563135838299774
25,0.2563135838299774
26,0.2562520223856892
27,0.25616382391316944
28,0.2556824312518681
29,0.25341083203557774
30,0.2529152318408359
31,0.24528476543913688
32,0.24524910812344067
33,0.23212865891708268
34,0.23210782805735647
35,0.23210782805735647
36,0.22925188028579277
37,0.22924395400248684
38,0.22924395400248684
39,0.22924395400248684
40,0.22841748074961057
41,0.22813982137363278
42,0.22813982137363278
43,0.22813982137363278
44,0.22554074951657174
45,0.22554074951657174
46,0.22548567396586616
47,0.21882826544393158
48,0.21882826544393158
49,0.21863482070174847
50,0.21818878587331994
51,0.21776432475600324
52,0.2145802015857496
53,0.2144703297124986
54,0.21444770751236253
55,0.21290823268852846
56,0.21280533063679866
57,0.21251138009653314
58,0.21251138009653314
59,0.20967514916520474
60,0.20931638154395965
61,0.20930140589342625
62,0.20930140589342625
63,0.20930140589342625
64,0.2092534312050032
