Objective1,Objective2,Objective3
26,993.006890524967,2445.00723235081
27,927.7586289543234,2551.596928207008
25,1063.9549472508677,2445.759801845841
25,957.578285138432,2481.5986539701635
25,967.6555187534299,2470.144118628147
24,998.8724150545419,2513.9841375111523
25,995.4642459095546,2448.20272377611
25,952.5477460122944,2489.2273066414236
24,990.0669877779808,2538.8307024350397
24,979.9834873373351,2569.0780881714786
25,948.4641905118868,2494.1869923104305
25,959.0338958513607,2473.4357777326704
25,951.8687570534922,2492.0970854611014
27,917.2360659288668,2572.1274585422825
26,942.7478932715408,2458.329689989604
25,917.8095613496296,2675.2145734076075
26,927.7634535564046,2533.6648340835773
25,943.4464770992829,2516.5990642593724
24,974.5011848811438,2594.8638314521495
25,968.0404318994007,2466.3054696730014
24,930.2746216486602,2733.4623044780847
26,917.8501508310895,2583.8480180715046
24,1000.0450479734604,2483.4910923401726
25,891.5087312972678,2809.5632647554767
25,972.0949786760464,2448.9052461015026
24,967.7118213206375,2620.30881535149
25,907.2932490641101,2712.8350335746386
25,901.3934279628683,2753.3354901407974
24,951.4406555233406,2693.418105682889
26,923.5555447635937,2553.034698368344
24,919.943481754144,2763.3663819455874
27,896.899933448523,2651.285068696875
26,955.2275306819446,2448.7281639556513
24,934.4468579080229,2705.5876020932774
26,897.6684464335368,2605.4562369018518
25,923.8590314689719,2658.279087988134
24,914.206689898017,2843.910851702783
25,929.3141567256517,2576.2197741233076
25,934.5943088722253,2549.3576185239667
26,901.4584535206881,2602.1683890478625
24,908.3792425459997,2901.7339432707204
25,893.0952109742974,2775.8266609882453
24,915.8431502543402,2841.2882616201136
24,1006.6297274361734,2476.9700800783626
24,999.840363875667,2502.4150639777035
25,907.4510380587537,2690.828803723732
26,897.6684464335368,2605.4562369018518
26,889.8538971759269,2851.7687588340204
24,916.6678148967569,2814.429414365972
