Iteration, IGD
1,0.5142367648967721
2,0.5079506223985103
3,0.5029350143119034
4,0.49255202032244577
5,0.4888028627540749
6,0.47520516679482894
7,0.46097340513875645
8,0.4583255329875766
9,0.4389706382020215
10,0.42197552570714814
11,0.4191095193099043
12,0.4147226306966622
13,0.4010668800512747
14,0.39511511143946365
15,0.38689871905006173
16,0.3827296633556499
17,0.3796878322183862
18,0.37561427521100826
19,0.36141217394878083
20,0.3570593249743675
21,0.35733396696726305
22,0.35525021245383526
23,0.34960997673780947
24,0.3437272069106211
25,0.33850710934997513
26,0.33291842163944774
27,0.3303337378432685
28,0.32475219556398716
29,0.31896874139739056
30,0.3165513791796582
31,0.314027328318373
32,0.31043460988040883
33,0.30208261317924645
34,0.2997974828226998
35,0.2985013975318266
36,0.2936555370151423
37,0.2925365943809135
38,0.2916046495414325
39,0.28817909897867633
40,0.2831931261757006
41,0.28136748849645005
42,0.27791243701841845
43,0.27739274380315426
44,0.2769018480733555
45,0.2725980950064973
46,0.2689381200314943
47,0.2695322420338526
48,0.2689016248777001
49,0.2682948539517025
50,0.26759416418820986
51,0.26736690528100143
52,0.26534902315274117
53,0.26283910449240044
54,0.2605281204100954
55,0.25950047031418033
56,0.2589075275215722
57,0.25870802087156247
58,0.2587032333390961
