Iteration, IGD
1,0.36916767140477913
2,0.34863322535787533
3,0.3372181098946113
4,0.33111819874303966
5,0.3262460200190103
6,0.3239647619094054
7,0.31580583413283503
8,0.3096816822612989
9,0.30612259432605654
10,0.29532476758059256
11,0.2897481230502255
12,0.28040778046094295
13,0.2719857739706473
14,0.26951140664629497
15,0.26687490019939336
16,0.2636144978671561
17,0.2623952955480478
18,0.25343049024181724
19,0.24925758605089787
20,0.24592754391377883
21,0.24316573400710223
22,0.2412773031247154
23,0.23560899502380003
24,0.2328435899800572
25,0.2283635450070639
26,0.2274718619892174
27,0.22385416289759605
28,0.22191105496092697
29,0.21950873988234476
30,0.21724282317675458
31,0.21351595433108833
32,0.21229133216871457
33,0.21009747895168995
34,0.21045961864868382
35,0.20814726611612575
36,0.20393150315491565
37,0.2025748378066923
38,0.20070507357161915
39,0.19800524344137344
40,0.19588852762057626
41,0.19137091903342665
42,0.18913270013295716
43,0.18680164785098832
44,0.18446518978911056
45,0.18272217205898506
46,0.1820571235808408
47,0.18039445225278036
48,0.1786239026031463
49,0.17735233285713833
50,0.1764565298164532
51,0.1749839249874214
52,0.1739693736802976
53,0.17522464927196302
54,0.17270181391755757
55,0.17233940008781218
56,0.17108465521474817
57,0.17161825823587243
58,0.1709932924029307
59,0.1628546391029102
60,0.1614965214330816
61,0.1589105069041992
62,0.15879895975649114
63,0.1588658852648278
64,0.15701718504047915
65,0.15547804628546236
66,0.15426492452352364
67,0.15557049579883547
68,0.15251364678269863
69,0.15106515198372666
70,0.1512721809974696
71,0.15012336150714475
72,0.14925981865623889
73,0.14767891965084207
74,0.14569969008486458
