1,0.5502576816419931
2,0.5147591705570518
3,0.3709121508169187
4,0.3516262332828896
5,0.3314076363342969
6,0.3088051198103525
7,0.2688810095006021
8,0.23604005905214595
9,0.19461620051618328
10,0.18034249319983672
11,0.15425153570103622
12,0.14477178805070584
13,0.13096181315509514
14,0.11534843098820363
15,0.10781395001655227
16,0.09568194604517948
17,0.09061136996686599
18,0.08699377511919805
19,0.08386303126610256
20,0.07551911713090514
21,0.0649873534697616
22,0.06127077495674726
23,0.05770989438024379
24,0.05296388258246811
25,0.04816317716271554
26,0.04573216459093676
27,0.04393348738103014
28,0.04232418051417536
29,0.04020453556639787
30,0.038352286702068916
31,0.036859926091667876
32,0.03385304834641868
33,0.03279539649607302
34,0.031429619952563825
35,0.030361995104073832
36,0.02774002001406495
37,0.026915955892672535
38,0.02472471852237046
39,0.02332405314086508
40,0.02283660319686996
41,0.02250490172491707
42,0.022107416141596767
43,0.021926188459653006
44,0.022130057397377653
45,0.022541009027499417
46,0.02314200989270717
47,0.022275702435099798
48,0.022750720438721565
49,0.022178977786630603
50,0.022411685992593192
51,0.022178977786630603
52,0.022766366762027698
53,0.022043201694468273
54,0.022718969981510927
55,0.022179942449378327
56,0.02186695691093575
57,0.02166913920675121
58,0.02155322786898246
59,0.02124011821345814
60,0.021389293699675606
61,0.021366694659129673
62,0.02138113812016286
63,0.021342278835209307
64,0.020992225948864976
65,0.021525580678260395
66,0.02181293207724739
67,0.022317020099145272
68,0.021810086849781488
69,0.021990377447944978
70,0.022121374725261888
71,0.023066117230317342
72,0.02209315970055016
73,0.022322541112378348
74,0.023110877184740884
75,0.02227013630059949
76,0.02243189786027336
77,0.0222590368194119
78,0.022157888501270814
79,0.021999236386482823
80,0.021920411008140146
81,0.02185740562280417
82,0.022142413022042357
83,0.02169417956387641
84,0.021686373422946485
85,0.021699572407249873
