Iteration, IGD
1,0.5447645418782894
2,0.5328565913241949
3,0.5232415417370124
4,0.5201920158928744
5,0.49799845901129125
6,0.497101737555141
7,0.46651655619453564
8,0.4638293927511576
9,0.45693182449755165
10,0.4568496884157059
11,0.4560226653379299
12,0.4488690486775617
13,0.44872362013153066
14,0.4454070369279231
15,0.44186919771564753
16,0.4418606535372026
17,0.4418606535372026
18,0.4387900677372442
19,0.4387900677372442
20,0.43797237630795754
21,0.4300698065670202
22,0.41858909074911776
23,0.4158619869992908
24,0.4158619869992908
25,0.4134396710772754
26,0.41340294579957204
27,0.41340294579957204
28,0.41338878447051336
29,0.41338878447051336
30,0.41338878447051336
31,0.41338878447051336
32,0.41334744375829063
33,0.41035576538886587
34,0.4028804426670913
35,0.40174264478709554
36,0.39897432958352785
37,0.3951897708079814
38,0.3951897708079814
39,0.3951897708079814
40,0.3947411839493078
41,0.39068429115652153
42,0.39068429115652153
43,0.39068429115652153
44,0.3866965923075633
45,0.3862790964788329
46,0.3839113839800308
47,0.3822862630794217
48,0.3765175117010277
49,0.36650345122761857
50,0.3624329567814209
51,0.3615629479485502
52,0.35457536311084425
53,0.3466605953021798
54,0.34344744874821315
55,0.3409427505479914
56,0.3359257038992107
57,0.33592514588000705
58,0.33592514588000705
59,0.33527955035202156
60,0.3347603507994843
61,0.3347603507994843
62,0.3276982670321176
63,0.32607190321724977
