Iteration, IGD
1,0.4500506255026264
2,0.48454026179738086
3,0.4851330231869987
4,0.47096150569021733
5,0.455944520268146
6,0.4383843686336327
7,0.4335279571281335
8,0.4255829417148811
9,0.41974685668469525
10,0.41374458388092905
11,0.4103094420891938
12,0.4034196327343655
13,0.3984303388680045
14,0.3917960304897242
15,0.3880270829125394
16,0.3809242154748499
17,0.3744133666398578
18,0.37277151271324077
19,0.3670545469795906
20,0.3554247666181121
21,0.3542960066691508
22,0.3490338760416427
23,0.3454399302872211
24,0.3384366485826179
25,0.3284643390374075
26,0.3242689074782606
27,0.320566922938991
28,0.31326257802110113
29,0.3074705018122304
30,0.31217034864908766
31,0.308913052262122
32,0.29809625378588495
33,0.2946199151026424
34,0.29130151710890817
35,0.28750749266679343
36,0.2873254317399124
37,0.2858787642413067
38,0.2839040354487533
39,0.2820172587922961
40,0.2787118171390626
41,0.2714870466654497
42,0.2687075859641383
43,0.2679929663634224
44,0.26397876861086866
45,0.2619674436825145
46,0.26095530757124824
47,0.26007088351152663
48,0.2580766120205268
49,0.2555998671727501
50,0.25194868460848213
51,0.2499055347803605
52,0.2487282998164538
53,0.2492483593545354
54,0.24645664292487227
55,0.24150291648934616
56,0.24016245914399323
57,0.23917385921434292
58,0.2379105766487335
59,0.2377290347685537
60,0.2366126461693211
61,0.23311070650239937
62,0.23233785309131016
63,0.23177503221052256
64,0.23140515513403984
65,0.23055624534298236
66,0.22846084529358052
67,0.22652624453089673
68,0.22491008695965156
69,0.22492274012794397
70,0.22433288698839454
71,0.22442714196010033
72,0.224579384846521
73,0.224178038185754
74,0.22375822875191015
75,0.221513433376495
76,0.2213537878138634
77,0.22145057047032093
78,0.21556532583823224
79,0.2133865046633081
