Iteration, IGD
1,0.6351790439048347
2,0.5474629098880668
3,0.5396834838183212
4,0.5260778334701115
5,0.5038610930948477
6,0.5028156407400047
7,0.5021190478643479
8,0.48889121461961677
9,0.4682905731364145
10,0.4612218259416812
11,0.45661966505605406
12,0.45661966505605406
13,0.4382151845124813
14,0.42932543341792373
15,0.4292607473288084
16,0.42921000825965827
17,0.4186014628204315
18,0.41405010627011696
19,0.40097522233961874
20,0.39535469201879253
21,0.3846706453238828
22,0.3830878197818729
23,0.3830878197818729
24,0.3826015035317098
25,0.34847227977059314
26,0.3445491280856928
27,0.3438444745782832
28,0.3437931830921454
29,0.3379009202815137
30,0.3379009202815137
31,0.3289367488065097
32,0.32866536008657
33,0.3285626509942878
34,0.3284685882414178
35,0.3284685882414178
36,0.32846691632231567
37,0.32190304763656274
38,0.3057282408207849
39,0.3050965596071
40,0.3050965596071
41,0.3050816839736751
42,0.305077908170038
43,0.30286401127284
44,0.3027326711841994
45,0.3027326711841994
46,0.30272362329885977
47,0.3022253537814731
48,0.3022253537814731
49,0.30220355400380544
50,0.30199676305123785
51,0.3012384419389751
52,0.3011936213680179
53,0.3011936213680179
54,0.3011936213680179
55,0.2971028890615657
56,0.2971028890615657
57,0.2760844290095661
58,0.2760844290095661
59,0.27596924092586567
60,0.27596924092586567
61,0.27542404473556664
62,0.27542404473556664
63,0.2698471525444573
64,0.2698471525444573
65,0.2698471525444573
66,0.2693095488149654
67,0.2687214867249388
68,0.2686923310569514
69,0.26620670526675133
70,0.26620670526675133
71,0.2612702822320361
72,0.2612702822320361
73,0.2612702822320361
