Iteration, IGD
1,0.5202880894777053
2,0.5170229515200896
3,0.5021354996187192
4,0.49439182662462366
5,0.47933126195363934
6,0.47694944952133944
7,0.47511977788093235
8,0.47024379050796355
9,0.444259854331824
10,0.444259854331824
11,0.4440618221350261
12,0.42479151494863787
13,0.42300089462832474
14,0.41686599615346576
15,0.4167211721055195
16,0.4020761632000926
17,0.40172276942082624
18,0.4013327649754174
19,0.3876007329153018
20,0.3838242625293725
21,0.37613898642337745
22,0.37529670450407293
23,0.37140272866633195
24,0.3709005662639652
25,0.3708764476489844
26,0.36907615613454253
27,0.36820248366956243
28,0.36535957670541047
29,0.36461636283454574
30,0.3631304814909251
31,0.3631304814909251
32,0.3631304814909251
33,0.3631304814909251
34,0.3631304814909251
35,0.3631304814909251
36,0.36284711409109754
37,0.361993628455439
38,0.361993628455439
39,0.35678172824633536
40,0.3542503907956553
41,0.3542503907956553
42,0.3539807761031957
43,0.3539807761031957
44,0.3539807761031957
45,0.35381322569630425
46,0.3534970622093816
47,0.3534970622093816
48,0.3534970622093816
49,0.3453896392793647
50,0.3453896392793647
51,0.3453122133752214
52,0.34495897776952783
53,0.34495897776952783
54,0.34465953662393356
55,0.34465953662393356
56,0.34443199774006233
57,0.34424929779687635
