Objective1,Objective2,Objective3
35,346.3646402461802,3077.1691131925486
25,412.822072929307,2498.4086638084095
28,376.68293801313797,2686.027043791714
26,402.4125391334266,2587.765804877073
33,351.5744811345394,2911.184238119994
34,350.26853732081577,3037.926625999411
27,389.89288912756064,2639.3612503809663
30,366.1352872232462,2719.0401156217295
26,405.60791759344517,2519.42479675297
33,353.56306481195844,2863.6727720866415
32,356.9283459129678,2815.42367613136
25,412.822072929307,2498.4086638084095
29,369.826778582747,2693.213987645796
32,355.1473940558533,2896.538041935793
31,365.4945072067946,2740.968122219354
27,385.69468891001634,2671.5442324994065
29,369.26617624156626,2743.4987702916965
34,350.26853732081577,3037.926625999411
33,360.8205628652311,2767.316524893819
26,398.8692727830505,2705.225512317818
27,385.69468891001634,2671.5442324994065
26,398.8692727830505,2705.225512317818
31,360.5012588342816,2800.777479947159
27,389.55976284693173,2643.95007218957
31,359.52765305138075,2803.9476264616187
31,360.5012588342816,2800.777479947159
