Iteration, HV Value
1,0.5207214037599935
2,0.5211551373245846
3,0.522074969676763
4,0.5282242822269546
5,0.5354984851316131
6,0.5376840688737213
7,0.5392136083589544
8,0.5422689736666567
9,0.5422445616266212
10,0.5462471936244337
11,0.5528119469955675
12,0.5588468426369515
13,0.5602195427117149
14,0.5606451632831253
15,0.5612082021668142
16,0.5668683306385557
17,0.567641477773363
18,0.5690770326101793
19,0.5695593334129386
20,0.5722768733949619
21,0.5738974077471155
22,0.5739571305993356
23,0.5744497280342901
24,0.5767153181806473
25,0.5771411127981533
26,0.5789635235109334
27,0.577407633203115
28,0.5780592934883738
29,0.5784053990149751
30,0.5853423350634789
31,0.5894398829230262
32,0.5905852751180914
33,0.5966830894557078
34,0.5969896502901992
35,0.5972375901220827
36,0.5976916430755818
37,0.5977134071161625
38,0.5977952051981956
39,0.597894398365174
40,0.5980070290459732
41,0.5979452295059527
42,0.594097556373224
43,0.5955021092535131
44,0.5993887984508595
45,0.5994038176509137
46,0.5993677773924543
47,0.6009341729834592
48,0.6011851343937719
49,0.6014110680091482
50,0.6020955673675691
51,0.602188302322848
52,0.603571080516089
53,0.6024560350660202
54,0.603745821942357
55,0.6050230743811008
56,0.605025246214102
57,0.6052691661757277
58,0.6066691706145858
59,0.6066704311047
60,0.6067773554207788
61,0.6069570535456661
