Iteration, IGD
1,0.5422830572002512
2,0.5063767104977553
3,0.45269870162693104
4,0.43510258274859354
5,0.4255066332342619
6,0.40624881225046366
7,0.40565019818232356
8,0.4031158564336526
9,0.3986483528627521
10,0.3974998355494261
11,0.3938219862893614
12,0.39251528585288836
13,0.37549949491455065
14,0.36395346726811617
15,0.35988288026170956
16,0.3545706313424703
17,0.35291029943967783
18,0.31872633719958343
19,0.3100614566995333
20,0.3002646976299318
21,0.2993265823118206
22,0.2893221546722875
23,0.28621534919536146
24,0.2750803888037284
25,0.25245510530478
26,0.249558404085699
27,0.24513729310817534
28,0.2315545692337902
29,0.22655571763173823
30,0.2169108672524938
31,0.2035595523255861
32,0.18519012038378868
33,0.17797461041631465
34,0.1778789783266148
35,0.17590158387382707
36,0.17563079726227726
37,0.174074973486239
38,0.16762943851177453
39,0.16905961086149265
40,0.16505301336124617
41,0.16088926067370718
42,0.15607581824066907
43,0.1485794732048813
44,0.14827985723773499
45,0.13682790433275493
46,0.13256973662897462
47,0.13282365514865824
48,0.1309676843382202
49,0.12981510193178947
50,0.12855036792011487
51,0.12205962216570673
52,0.1204530023501747
53,0.1140825631751772
54,0.11355309281149438
55,0.10956960068669196
56,0.1099931930232601
57,0.11044790671078467
58,0.10510762097065326
59,0.10463751505714267
60,0.103446090171149
61,0.10275523272031441
62,0.09595986556343998
63,0.09508317066567107
64,0.0935742763548707
65,0.08933371842941432
66,0.08937357365809881
67,0.0894048270085571
68,0.08974813967206949
69,0.08921762352583779
