1,0.09703750695997543
2,0.0924324640538736
3,0.07841329872235164
4,0.06474054971773162
5,0.055991941842449225
6,0.05319328217643067
7,0.05300624208673414
8,0.0451675100860352
9,0.04316466648521641
10,0.03765845698514851
11,0.03333553655422946
12,0.03282121663789175
13,0.029319455523029885
14,0.026663292692718166
15,0.025621620888011523
16,0.022003552633504397
17,0.019585600746743426
18,0.01901868708745716
19,0.018567637580808437
20,0.018550304896785122
21,0.01778633578937143
22,0.016528371226552093
23,0.016452868795591914
24,0.01351949060668236
25,0.012799733226942197
26,0.012207332950139793
27,0.01129067055354046
28,0.011224219820175125
29,0.010822181208597102
30,0.010716960694417252
31,0.010582943714608828
32,0.010187257876469064
33,0.010008555758131229
34,0.010106790827566058
35,0.00991604448851715
36,0.009880483940393701
37,0.009857228189686054
38,0.00968212019114434
39,0.00967970067859125
40,0.009420391320124568
41,0.00930271393405531
42,0.009184139867018852
43,0.009048085700447107
44,0.008858411562644553
45,0.008828855503531612
46,0.008696163519634781
47,0.008587112593400123
48,0.008588672624933357
49,0.00851456110291483
50,0.00838797419364282
51,0.008481017519867356
52,0.008289769295344281
53,0.008219138812452714
54,0.008196398751505032
55,0.008241817799629918
56,0.00817478105151429
57,0.008108598609411608
58,0.008108598609411608
59,0.00788802670467424
60,0.007898800533015993
61,0.007766270335983975
62,0.007666295757272888
63,0.00760826196324214
64,0.007586554373039583
65,0.00757390352858166
66,0.0076124795678335164
67,0.007875024724213352
68,0.007866700237238075
69,0.007842551797038265
70,0.007920723874678163
71,0.008161479829764479
72,0.007865061170537284
73,0.007840860927272235
74,0.007709641450697622
75,0.007668323641539639
76,0.007705753092163337
77,0.007536084673621654
78,0.007513470326175429
79,0.007246673364172691
80,0.007301447270590102
81,0.007301447270590102
82,0.007266232849745047
83,0.007263403566131408
84,0.0071633362494234335
