Iteration, HV Value
1,0.6145725851135058
2,0.615780840349209
3,0.6194515778633181
4,0.6196004255746181
5,0.6198472310814381
6,0.6207680633010461
7,0.6221486086773587
8,0.623618718993753
9,0.6247211362285232
10,0.6263754484211465
11,0.6285455102312029
12,0.6290585572869883
13,0.6303312034960409
14,0.631057260569212
15,0.6322937165671817
16,0.6342777098956748
17,0.6353878331220203
18,0.6352701803838682
19,0.6359081071370228
20,0.6370782500467181
21,0.637345516797837
22,0.6376412260605294
23,0.6379586321134998
24,0.6381678361632219
25,0.6388947139905018
26,0.6394289129459821
27,0.6398524462072204
28,0.6418597526841759
29,0.6426001908764933
30,0.6427096211074583
31,0.6439154460044929
32,0.6441034703799112
33,0.6441481654117656
34,0.6441481579872774
35,0.6443231893737861
36,0.6448421896111028
37,0.6457600876408244
38,0.6459571314257884
39,0.6467802808222519
40,0.6467859870890604
41,0.6469668113638587
42,0.6468437640218709
43,0.6469943597093053
44,0.6474490169891698
45,0.6473882824459176
46,0.647565324046677
47,0.6475504345629546
48,0.6483028425804468
49,0.6488090900479933
50,0.6492242911712366
51,0.6500872720420241
52,0.6502431821801542
53,0.6509468415117373
54,0.6508798177066204
55,0.6512041508658766
