Objective1,Objective2,Objective3
27,908.3649998923597,2558.70824171513
24,985.9742494650878,2417.2164998221183
26,975.3886997461434,2420.854172945313
25,1072.3840452552015,2342.5852746755013
25,950.6332683782016,2457.762501399254
25,993.3465335587883,2351.9669531918153
24,925.2684509991485,2747.3059196949994
24,990.6930900321458,2405.912199366974
26,896.3723616946307,2649.5347045667777
26,951.4352889815802,2455.336494124117
26,905.5096808083305,2560.8413540841443
25,951.971583699822,2456.2913082794257
24,965.1807697973308,2431.0331118664
26,947.1490238853188,2460.529284757859
26,915.0483234411412,2532.2859707934954
25,899.4448787841926,2601.4451947769453
26,890.9194219020852,2656.8686043843372
24,975.648969713551,2428.383196072658
25,906.2420571490019,2575.6106935280377
26,897.131180843837,2647.4091472824675
25,964.8353012188497,2437.064254126674
26,870.0836999905781,2729.1114405584995
25,888.9729403735435,2688.7290363303337
25,911.2446909460765,2534.6921657264947
24,1011.1758428816438,2404.731544102114
25,921.4262038188086,2486.3613412449286
25,1099.1604678125448,2341.139487587791
24,1058.1549964007597,2372.9380537570396
25,954.9645539252771,2447.8653636402005
24,1041.4348490220862,2381.3436657880975
25,991.174589713809,2351.9669531918157
25,951.9715836998221,2456.2913082794253
25,983.4578385805752,2364.3003126624194
26,893.7164893328743,2655.3148157749492
25,949.9038804888766,2459.586606481769
25,882.5257867801151,2709.7074082395684
24,1066.5630781170719,2372.895797367226
25,1035.2009636148518,2344.934888051089
25,911.2446909460765,2534.6921657264947
26,874.3858013256873,2719.8182476046927
26,862.3816092427841,2742.8919377226403
26,889.0250774520197,2675.347911871924
25,922.5036467089308,2482.377355687117
25,952.0464119921876,2455.7850654410026
25,1030.6639943607884,2348.7208727626794
24,990.6930900321457,2405.9121993669746
26,903.7623031747893,2574.0482934845118
26,870.0836999905781,2729.1114405584995
25,924.796896068538,2473.1452054001616
24,1066.5630781170717,2372.8957973672264
25,877.0525209548747,2835.564873868369
24,1015.5833344334369,2394.3236296727664
26,875.5714030447049,2692.989517504411
24,976.805754788362,2427.0547609123028
26,858.1357969059335,2760.070365133306
25,979.7279477469651,2384.3630351222387
24,977.3807111474649,2426.7461066610026
24,1028.470004701479,2384.8389599178663
24,962.032383390019,2450.9404831771403
25,909.6386480784549,2573.936289950171
26,874.3858013256873,2719.8182476046927
26,896.3723616946307,2649.5347045667777
26,868.4111859454465,2730.630409435755
24,928.3759561417766,2463.630513048896
25,877.0648729511736,2710.5927346796334
25,897.1890443819642,2659.299825996938
24,1015.7390709692847,2385.6780410655997
25,952.0464119921876,2455.7850654410026
26,900.9516638589604,2581.204007561025
25,918.92062312921,2501.104772772817
25,915.1681710293351,2501.427318654814
