Iteration, IGD
1,1.0779156140358317
2,0.9561616115713598
3,0.7571879177965641
4,0.7571879177965641
5,0.7306785905816774
6,0.7249423654539966
7,0.7130644983014737
8,0.7130644983014737
9,0.7130644983014737
10,0.6800811589190144
11,0.6724762436040603
12,0.6712774741481208
13,0.6469248697024506
14,0.6466332056080888
15,0.6421585032097087
16,0.6421585032097087
17,0.6417182467895433
18,0.6417182467895433
19,0.6417182467895433
20,0.6417155975706715
21,0.6417155975706715
22,0.6411803466742214
23,0.6411803466742212
24,0.6411803466742212
25,0.6346337691114524
26,0.6346337691114524
27,0.6346337691114524
28,0.6336713600854509
29,0.6335005552207684
30,0.6335005552207684
31,0.6328376257777278
32,0.6328376257777278
33,0.6323162289868318
34,0.6323162289868318
35,0.6323162289868318
36,0.6323162289868318
37,0.6322572122686828
38,0.6314983515402807
39,0.6291235228519624
40,0.6291235228519623
41,0.6291235228519623
42,0.6291235228519623
43,0.6289538750410172
44,0.6289538750410172
45,0.6283438242577568
46,0.6283438242577568
47,0.6283438242577568
48,0.6283438242577568
49,0.6283262966408683
50,0.6283262966408683
51,0.628047093459215
52,0.628047093459215
53,0.6273933757763984
54,0.6273933757763984
55,0.6273933757763984
56,0.6273933757763984
57,0.6273933757763984
58,0.6273654928119783
59,0.6273654928119783
60,0.6271965781270892
61,0.6271965781270892
62,0.6260054753651996
63,0.6260054753651996
64,0.6257250230929017
65,0.6257250230929017
66,0.6257250230929017
67,0.6257250230929017
68,0.6251370483021891
69,0.6251370483021891
70,0.6251370483021889
71,0.6143017968076058
72,0.6142874059525482
73,0.614287405952548
74,0.6142215556952203
75,0.6142215556952203
76,0.6138439344050208
77,0.6138439344050208
78,0.6138439344050208
79,0.6125556998068367
80,0.6125232572113817
81,0.612490165203011
82,0.612490165203011
83,0.612490165203011
84,0.612490165203011
85,0.612490165203011
86,0.6123929034620789
