Iteration, IGD
1,0.516973617140128
2,0.5889164178567485
3,0.5874496182779613
4,0.5769041831900918
5,0.5547266923212062
6,0.5468687538610407
7,0.5221430660981166
8,0.49199651910655234
9,0.4726215520719024
10,0.45869368926237153
11,0.43432737726032167
12,0.4019465966664751
13,0.40129812834591433
14,0.37173296662320676
15,0.33994610349449306
16,0.3387321204114081
17,0.32835994443691724
18,0.3181317314703803
19,0.2889290466769296
20,0.28238482716101143
21,0.2735327867474257
22,0.2581732117460503
23,0.2378495595534091
24,0.23154966538994967
25,0.2357812990334626
26,0.22667149229465444
27,0.22581666556288263
28,0.2187195900572952
29,0.20778474631654473
30,0.2081924650663543
31,0.2036792233150371
32,0.19478888397412678
33,0.19135142244750789
34,0.18417147083528274
35,0.18032527079212313
36,0.17713852354331208
37,0.17409936962551817
38,0.17343228241891606
39,0.1726710998321055
40,0.16614468420058828
41,0.16225891024656203
42,0.16170647242880484
43,0.15957209882842127
44,0.15929855675879245
45,0.1576325727340208
46,0.1571569764129218
47,0.156925536556144
48,0.15703186428279048
49,0.15426146566423196
50,0.15362801904090959
51,0.14793705114321917
52,0.14659926988292096
53,0.14786531374131956
54,0.14491931967784757
55,0.13269019090554982
