Iteration, IGD
1,0.532181666599803
2,0.5290392984302
3,0.5236705158280862
4,0.5096128599424944
5,0.5327437402541397
6,0.510483353784016
7,0.47859947754329063
8,0.45696579120557046
9,0.43996928935352003
10,0.4267425538284679
11,0.40009383909383855
12,0.4595501018465958
13,0.4519698237408631
14,0.4486625763829331
15,0.40558529714417885
16,0.3975757100857345
17,0.3916311038966024
18,0.3853153282230496
19,0.3818530137802936
20,0.36969435082980906
21,0.36504144180382064
22,0.34817599765584023
23,0.34372307579564665
24,0.3411768935200443
25,0.3347210192477201
26,0.3318633065829371
27,0.324652801270817
28,0.32447021154170513
29,0.3101511860305768
30,0.30816041299457353
31,0.3009350715666242
32,0.2988576287330567
33,0.2930271059684114
34,0.285744201904045
35,0.2742076090777571
36,0.2678256821782991
37,0.262993073303614
38,0.2611870422368026
39,0.24583848276447548
40,0.2400287642369672
41,0.24219143591301198
42,0.2344304806050828
43,0.23204461500565732
44,0.2286944735971021
45,0.22527937564215395
46,0.22386058611148507
47,0.2213184803124207
48,0.21543248959296352
49,0.21226943815227645
50,0.2008111609765856
51,0.19568657344357743
52,0.1950013685430131
53,0.1930811458051161
54,0.18980696288085866
55,0.18683155614926608
56,0.18290567888831927
57,0.16989371196666908
58,0.16716302234982147
59,0.16474431392713293
60,0.15939352384157965
61,0.15833997806013972
62,0.16069447716892163
63,0.1596992728986421
64,0.15938167196866757
65,0.15960549793034606
66,0.15697758361459294
67,0.1561776600159145
68,0.15625239094027346
69,0.15712936071927014
70,0.15452188649857032
71,0.15092163435425085
72,0.14802312117346178
73,0.1490920045573972
74,0.14864238599145171
75,0.14773820743303306
