Objective1,Objective2,Objective3
25,447.5145673436717,2812.341543330229
39,341.76349064523,3147.0145960400146
26,393.4867921088303,2505.428395008333
39,348.96213811157565,2942.4688063427893
34,358.05803037599895,2995.311271508559
33,359.8595392523143,2777.5923939124546
29,375.24780458413824,2658.2714656857856
32,362.30864202640305,2716.1101891622693
30,369.9322445810776,2671.804626535934
31,364.3673280437668,2693.175697598219
27,384.98386482080764,2555.9427241810836
26,393.4062696897,2522.026667832521
28,378.17416494496695,2608.3962928186443
27,384.98386482080764,2555.9427241810836
38,349.7064875428547,2903.6674820400044
28,378.17416494496695,2608.3962928186443
36,353.4489331008564,2874.203089187242
35,358.9733077181677,2822.402092284429
37,347.87206592858837,3073.8238994578037
38,345.49363924308983,3103.4961594541214
36,353.4489331008564,2874.203089187242
37,347.87206592858837,3073.8238994578037
37,351.9308842725675,2889.1718546456705
38,345.49363924308983,3103.4961594541214
35,358.9733077181677,2822.402092284429
37,351.9308842725675,2889.1718546456705
27,384.98386482080764,2555.9427241810836
