Iteration, HV Value
1,0.562257067537907
2,0.5775788541579446
3,0.5803550032653969
4,0.5817769737923755
5,0.5856873693503271
6,0.5905126937335508
7,0.5934245763882475
8,0.5934315617002661
9,0.5941305992726199
10,0.5941737492792002
11,0.5941774967161005
12,0.5942289072606671
13,0.594236321085424
14,0.5942724107972385
15,0.5946838949225892
16,0.5981331121199517
17,0.5981496141574857
18,0.5989691631149423
19,0.6030210188704523
20,0.6030288369144542
21,0.6039783432717948
22,0.6039798193048819
23,0.6039928565040716
24,0.6040591362581352
25,0.6052556256574612
26,0.6052622559894136
27,0.605284960342213
28,0.6055987139271386
29,0.6056014827903387
30,0.6058255874141188
31,0.605825985632742
32,0.6061692263649243
33,0.6061916894265983
34,0.6062129778717806
35,0.6062356873008554
36,0.6062450157215709
37,0.6062605096037414
38,0.6063928714820681
39,0.606398896451476
40,0.6068578739477092
41,0.6070983699965364
42,0.6070983863542484
43,0.6071031779914691
44,0.6071161047264363
45,0.6071224379640747
46,0.6071224415418558
47,0.607453784819539
48,0.6077747282109124
49,0.607799633364404
50,0.6078222830276272
51,0.6078480244109127
52,0.607853394123822
53,0.6078779545281454
54,0.6084998140698616
55,0.608552746665524
56,0.608558528379837
57,0.6085825894436412
58,0.6085885787411622
59,0.6087292446454476
60,0.6087315757433966
61,0.6087356543432552
62,0.6087541896639402
63,0.6087567488665647
64,0.6087616698013114
65,0.60878413278103
66,0.60883701390744
67,0.6088518671726857
68,0.6088549862483389
69,0.6088549862483389
70,0.6088824814368338
71,0.6091892012832324
72,0.6091892422843883
73,0.6091892830889803
74,0.6091922316728506
75,0.6091938653497571
76,0.6091963018217673
77,0.6091963862455902
