Objective1,Objective2,Objective3
25,816.6370488640009,2282.5432134527728
25,816.6192383572873,2294.007452425736
25,814.20346825103,2296.825231537214
24,811.6743487346272,2336.3472242143785
26,734.6038881236608,2890.7312609158016
24,812.221225651863,2336.3472242143775
25,735.2147962041108,2726.396651326904
25,783.1395159200817,2337.995460747814
25,761.084184249792,2351.1944163437256
24,742.1264302799577,2489.6086153941174
25,834.02901553441,2259.438441104017
24,744.4502220500564,2488.181678635252
25,785.5004292635997,2328.300129847934
25,761.6310611670278,2351.194416343725
25,807.938484249406,2299.0004442697764
24,842.2277014552166,2276.9313873542346
25,807.938484249406,2299.0004442697764
25,822.5285009938038,2267.0413579292263
25,764.1629742479323,2340.635188723899
25,759.2874356518191,2351.889162838476
24,830.6040116132195,2281.605038443413
24,739.3650434514619,2496.293071070892
24,755.7310802196804,2412.1112235632786
25,807.4998460810208,2304.8684913667257
25,810.2612329095166,2298.1840356899506
24,812.7503211375861,2327.8129268119806
25,796.8689851422961,2307.848031439144
24,756.9318798969306,2399.927738898113
25,817.152861058384,2278.7538619143766
25,817.1366497933155,2281.316934852672
24,766.2406509292122,2354.0803938576355
24,737.8462086039627,2532.261705730895
25,834.02901553441,2259.438441104017
24,757.6463969781856,2355.9534189027045
24,781.1807780012218,2339.4153679863125
24,812.7503211375861,2327.8129268119806
25,839.9988886732602,2259.4384411040164
24,747.2385087540118,2412.111223563279
24,736.1955731467705,2575.748096026016
24,773.2350834527894,2339.415367986313
