Objective1,Objective2,Objective3
25,1924.4958665687423,3001.105011426554
25,1922.4685035832726,3006.710969053068
26,1790.3214772271383,3360.1819258530763
26,1783.329643132066,3366.9145421576027
26,1803.8687815946648,3276.775111438252
26,2073.4549085662898,2928.416533442263
25,1970.8518086079102,2968.7703196206085
26,1805.0125714419005,3271.281885343998
25,1944.0466110159405,2993.7586154383516
26,1798.2508208488252,3314.9584473251093
25,1980.382056042397,2948.1459697439545
25,1841.0258279043298,3297.3379674489997
24,1828.1759414891683,3397.7958544831895
25,1845.379327039738,3230.2288616343885
25,1845.5536549317264,3225.109369846092
25,1843.283252036251,3233.336079479371
25,1851.3089429615366,3018.6359126128204
26,1810.5206310569827,3269.7365201423668
25,1977.5240496652514,2964.5332698397615
25,1956.8528884685295,2981.602483310506
24,1882.3258210271847,3325.8000658149845
24,1862.882789911097,3346.1673572225645
26,1833.630770535109,3097.097525673863
25,1942.0840131922396,2994.1861626529403
26,1824.5260612299442,3104.0702151685055
26,1792.1401755145303,3344.279351642778
25,1848.540681530718,3182.3163920572165
24,1894.537397678319,3324.213041822255
24,1910.283737188031,3293.216703945037
25,1827.8317429946965,3454.962695986049
24,1980.690085204325,2971.8139335972237
24,1911.6257649718907,3037.0647676615654
26,1816.4429914861605,3253.975797642958
25,1966.7472962454356,2980.8685384224195
24,1976.5595742678572,3008.5155124136572
24,1857.6239635755187,3381.59655525282
