Iteration, IGD
1,0.46299689482790285
2,0.4456690127827978
3,0.44208560074677455
4,0.47652596199737934
5,0.46387986689810234
6,0.4507786965946446
7,0.4447577604494323
8,0.43464167676758436
9,0.42520036116993287
10,0.41865169792244045
11,0.4143809846333748
12,0.39543544343884734
13,0.3869977317337241
14,0.3752507087036466
15,0.3692681816066259
16,0.35742290797797843
17,0.35322978429306034
18,0.34722910417588015
19,0.3373100142658822
20,0.33569899440402023
21,0.328595805163129
22,0.32510378666981216
23,0.315801131227474
24,0.31520123332909256
25,0.309953352331201
26,0.30259664877901377
27,0.29713883053559953
28,0.29274510063480114
29,0.28711303244569847
30,0.2859668747209521
31,0.283103156263846
32,0.2807887816182302
33,0.2773743596819036
34,0.2714609522852667
35,0.26670041026806535
36,0.26197757474926253
37,0.2601411995092883
38,0.2570845580085017
39,0.2521524747999308
40,0.24919620477847
41,0.24829174737595341
42,0.24504507058605932
43,0.24434918119254553
44,0.24073577330231796
45,0.23864379963005825
46,0.23882387398704513
47,0.23692104111790754
48,0.2357469195485298
49,0.2357048222622656
50,0.23535212268740505
51,0.2339655544153887
52,0.23417528141546806
53,0.23305891069568305
54,0.23231480653233316
55,0.23189766787472185
56,0.23232125588105554
57,0.23104516533536948
58,0.22828358532896267
59,0.2268489799131871
60,0.22567947140311834
61,0.2229772488923408
62,0.2229662440537085
63,0.22179640654625943
64,0.21997697326030138
65,0.22016847163921657
66,0.2196058551693646
67,0.2189057133057304
68,0.2183633963015267
69,0.2163874962022602
70,0.2124227360754986
71,0.2141487160510009
72,0.21302845807591944
73,0.21233333966971274
74,0.20418619848484112
75,0.2043351400347579
76,0.20319315079695763
77,0.20269871339138074
78,0.1998990045038594
79,0.19878641574892777
80,0.19847539900313657
81,0.1974184899781205
82,0.19321391288019835
83,0.19269614828224302
