Iteration, HV Value
1,0.6281472048911657
2,0.6315713959376213
3,0.6343020365795748
4,0.6356515642222681
5,0.6387111425504294
6,0.6399243487057076
7,0.6419898817912261
8,0.6436912424226728
9,0.6440915146235946
10,0.6461200659872804
11,0.6511316153089405
12,0.6566237931364916
13,0.657508766135631
14,0.6595920733469057
15,0.6618213216622768
16,0.66227844334804
17,0.6630703176890921
18,0.6647008929437013
19,0.6657295629420098
20,0.666174426196695
21,0.6668485858414115
22,0.6672303906530918
23,0.6677359430302039
24,0.6678802608727001
25,0.6679385669252524
26,0.6683184927623588
27,0.6694121622196837
28,0.6700784951083459
29,0.6710332533401554
30,0.6718476401743629
31,0.6727736461213619
32,0.6728413080251987
33,0.6729013621321415
34,0.6731158344565877
35,0.6731983298762596
36,0.6735308919110865
37,0.6736106481066766
38,0.6741648697682545
39,0.6746008323438584
40,0.6746825252541236
41,0.6749082979791268
42,0.6748860093632223
43,0.676025162047459
44,0.6762906546377802
45,0.6763186610480711
46,0.6770206464945234
47,0.6778246807537829
48,0.6781345619842968
49,0.6782387958596523
50,0.6785746791773609
51,0.6790393192033816
52,0.6791414425102319
53,0.6794606157388595
54,0.6796431508153071
55,0.6799387026779075
