Iteration, IGD
1,0.41349209297451717
2,0.38498227976031624
3,0.37509900644330785
4,0.3710160469505003
5,0.3489339289410045
6,0.3367050123470326
7,0.31869923354177676
8,0.3153607728494278
9,0.29901293084817143
10,0.29532824649399425
11,0.2833977187583781
12,0.2816796756206892
13,0.2687452572714103
14,0.26832303319880707
15,0.26911961034707016
16,0.23811775211421793
17,0.23452964073697227
18,0.23320497401840046
19,0.2317753605272101
20,0.23093481896349843
21,0.2305182411559319
22,0.2269264515873297
23,0.22665566062480236
24,0.22388339863147988
25,0.21613868681240495
26,0.2144004821828403
27,0.21339675889263682
28,0.2115536649099118
29,0.20736026192864032
30,0.1937583265009029
31,0.19051815937703462
32,0.1900558903419493
33,0.18848529935756925
34,0.1865001947846147
35,0.1842634902368729
36,0.17931293787896435
37,0.18158368513059378
38,0.1757731528447356
39,0.17176051113545504
40,0.16772596893551758
41,0.16717735688166904
42,0.16649855915700976
43,0.16311071544590244
44,0.1625209985346398
45,0.15343749825621397
46,0.14862474958834837
47,0.14223150019526581
48,0.14074822283638574
