Iteration, HV Value
1,0.6346489039608662
2,0.6373737677182902
3,0.6426036285031427
4,0.6430043347617518
5,0.6433382062537656
6,0.6437716715000961
7,0.6439615779629652
8,0.6444153636385374
9,0.6451696171653554
10,0.645791189799047
11,0.6461593445180652
12,0.6465846640747528
13,0.647287284237432
14,0.6475508492511066
15,0.6479866335556641
16,0.648231044392138
17,0.6486071985797719
18,0.6488524098633284
19,0.6496579364645391
20,0.6505105620771392
21,0.6507971833693189
22,0.6511085712164664
23,0.6563146143653598
24,0.6563134449647223
25,0.6566346820079969
26,0.6568197667605993
27,0.6571256894513874
28,0.6572771409426452
29,0.6575198856510552
30,0.6575616100402885
31,0.6576293967366003
32,0.657678005764412
33,0.6580577905413033
34,0.6581099619603014
35,0.6582112914020549
36,0.6583238044839672
37,0.6585189719865827
38,0.6586022832475569
39,0.6585522937521311
40,0.6589985345786467
41,0.659028772514312
42,0.6591791691128032
43,0.6591977134769617
44,0.6591925997201491
45,0.6594123770657386
46,0.659645377324649
47,0.6597769566895647
48,0.6598183733539348
49,0.6598520960130737
50,0.6598659383591241
51,0.6597674801567746
52,0.6598954592438813
53,0.6601830279369196
54,0.6602272280702728
55,0.6604015357142551
56,0.6604535600738891
57,0.6605015583860058
58,0.6605467381411433
59,0.6609426133218483
60,0.6611454934704117
61,0.6614600522904105
62,0.6621705378802496
63,0.6622074526311981
64,0.6621267862953684
65,0.6622922334909055
66,0.6619656859473888
67,0.6665498429223117
68,0.6666298476958586
69,0.6666759146034785
70,0.6668280928277889
71,0.6668968759959415
72,0.6669245235802447
73,0.6669429820605197
74,0.6669285134014246
75,0.6670910276205229
76,0.6670379270789678
77,0.667112584170494
78,0.6670434527227301
79,0.6670750382477652
