Objective1,Objective2,Objective3
26,1958.1701300894672,2970.115108231295
25,2015.3446674829147,2936.289503663203
26,1816.9315598732258,3061.925402358973
24,1930.7181261996907,2981.982305755598
24,1887.1439571852657,2991.112322512394
26,1781.7913152157673,3109.3804872962264
24,1868.8808012483119,3046.540084838377
24,1887.1439571852657,2991.112322512394
25,1811.7005246579004,3104.900793346409
24,1916.5116866238577,2990.551401704416
25,1787.2068956851044,3204.224889004209
25,1820.10032855671,3078.4628770591653
26,1768.5152352644873,3145.0816291511305
24,1869.2738894475096,3046.2549743135232
24,1924.801959936332,2983.9012688018606
26,1816.9315598732258,3061.925402358973
25,1858.1524336487291,3072.773199551648
25,1798.4244447066205,3140.6019352013122
24,2008.6216758251994,2945.317670925874
26,1842.623690618747,3055.898938547248
25,1781.2240119175797,3217.295612401492
24,1844.913788126923,3271.978549525971
25,1807.857010181723,3115.6555768506623
26,1781.7913152157673,3109.3804872962264
26,1810.438355630279,3095.9329844180743
24,1868.68206769123,3211.672095329331
26,1971.6418079318537,2965.123337598779
25,1778.0921906353253,3249.475974973923
24,1844.0119051582094,3292.1356947946583
26,1831.4650171751753,3056.8550074870163
24,1946.1225723569291,2971.3867531881656
26,1800.5236586396916,3097.626544213876
24,1858.6050005905954,3220.109538805425
