Iteration, HV Value
1,0.6117319533416614
2,0.619080443643788
3,0.6218932718218649
4,0.6264227915056227
5,0.6325196393596063
6,0.634619551697507
7,0.6352082856745365
8,0.635746795874581
9,0.6357677098354119
10,0.6368517929001288
11,0.6372423893393935
12,0.6373263213645366
13,0.6373558053480676
14,0.6374039453094891
15,0.6374376370645173
16,0.6374762695529499
17,0.6384921635031219
18,0.6385046109635788
19,0.6385064030210928
20,0.6385075602979449
21,0.6385239726201835
22,0.6385348796541771
23,0.6385406310124446
24,0.6385633941235048
25,0.6385773707563762
26,0.638975214299789
27,0.638987432876466
28,0.6389949878903556
29,0.6395244773281193
30,0.63952485474988
31,0.6395308527056471
32,0.6406174311503335
33,0.6406318756491347
34,0.6406323874355382
35,0.6406370071978795
36,0.6406373269465805
37,0.6406393973351449
38,0.6406456799166672
39,0.6406457162687413
40,0.6406465707052635
41,0.6406529351417968
42,0.6406529655007122
43,0.6414770450169909
44,0.6414806414152128
45,0.6414821484703763
46,0.6415998456011823
47,0.6416048993464865
48,0.6416049287185553
49,0.6421122641574089
50,0.6421122757890761
51,0.6421154553498695
52,0.6421160931530593
53,0.6421169300816578
54,0.6421188151756746
55,0.642295687306976
56,0.6422967367345059
57,0.6422976352523064
58,0.6422981672768983
59,0.6422982328970728
60,0.6423003171065975
61,0.6423010894524686
62,0.6423039937780938
63,0.6433659635098264
64,0.6442586773834728
65,0.6442586814222894
66,0.6442586814222894
67,0.6449967234512444
68,0.6449967535794812
69,0.6449967535794812
70,0.6454037992410486
71,0.6454037995603993
72,0.6454038249248567
