Objective1,Objective2,Objective3
33,354.66042618638227,2740.6251042316444
25,400.3354982014163,2514.5547766345644
33,358.2105227682998,2727.8071415771788
26,388.53819119642856,2489.822740745891
30,362.3628057542164,2631.3746103043695
30,365.2017822689132,2624.7348758111752
32,360.74244578372685,2679.544570719383
28,370.21491535784895,2544.499047412826
27,383.6844514497232,2518.7488872653757
26,388.05471899300574,2540.8184389792095
29,367.7021145912068,2572.901389899233
28,369.8408872889526,2546.6991954835576
27,379.3647602551468,2523.4294586184697
31,361.12845182185896,2691.0307788803316
29,366.60718751181054,2584.144419602339
27,379.85377623891276,2521.229310547738
32,360.4854812444133,2686.467761091664
32,358.46222987147047,2718.9915167297722
29,366.8954823960331,2573.8568300236607
31,361.23099853266166,2688.4405728873994
27,379.85377623891276,2521.229310547738
