Iteration, IGD
1,0.5382457961123892
2,0.4429290521315552
3,0.430499742242139
4,0.42078194638465477
5,0.37679369181258227
6,0.37240862467539143
7,0.3231905252591026
8,0.3229732332231316
9,0.318195638082886
10,0.30659707398307384
11,0.2882436381316198
12,0.2393257582568599
13,0.237036257720594
14,0.22092536316443492
15,0.19774830358896703
16,0.18768765813046695
17,0.18663190048006456
18,0.18050308479729726
19,0.17612362461295372
20,0.17293608505750055
21,0.16494015464223952
22,0.1592993722700083
23,0.15896723089145284
24,0.15620201189449506
25,0.15550838471344894
26,0.15393795556278708
27,0.15007631124275309
28,0.1490256012173131
29,0.1388630314749376
30,0.13883496012553417
31,0.1396319480130071
32,0.15234864023461014
33,0.14540331578052787
34,0.1426820293457832
35,0.13207830624637418
36,0.12771437952039347
37,0.12245146298368281
38,0.134337744223636
39,0.12103456717441481
40,0.11565299561395193
41,0.12531659670321452
42,0.12228842761247315
43,0.1227239857669899
44,0.10829710418343443
45,0.10736243708185367
46,0.105315580392955
47,0.10178311786761039
48,0.10093495290935815
49,0.09950061924321815
50,0.09200827426791813
51,0.08543490332870407
52,0.08326245838224867
53,0.08149816670436769
54,0.08141938338067062
55,0.07530383117930406
56,0.07408944588654273
57,0.07244471250740254
58,0.07180400839272408
59,0.07083724834717248
60,0.07102889977918815
61,0.07083858978668961
62,0.07088786234128268
63,0.07058843209828526
64,0.07083643731626252
65,0.06478503906233092
66,0.06490783611504355
