Iteration, IGD
1,1.0414052098745712
2,0.9706643670102363
3,0.93547939535241
4,0.8755367433723468
5,0.8610102451261916
6,0.8582149443995365
7,0.8274136081692176
8,0.8271137275511425
9,0.8193190264216423
10,0.8058062613057791
11,0.8058062613057791
12,0.8051269211112833
13,0.8049829207608277
14,0.8049829207608277
15,0.7182309293299757
16,0.7182309293299757
17,0.7182309293299757
18,0.7181577345736224
19,0.7181577345736224
20,0.7181577345736224
21,0.7181577345736224
22,0.7181577345736224
23,0.7181577345736224
24,0.7056683589404258
25,0.7056683589404258
26,0.7056683589404258
27,0.7054451321023568
28,0.7054451321023568
29,0.7054451321023568
30,0.7053100196992063
31,0.7053100196992063
32,0.7049866270360912
33,0.7006472895025407
34,0.7006472895025407
35,0.7006472895025407
36,0.7006472895025407
37,0.7006214445906227
38,0.7006214445906227
39,0.6980290374574536
40,0.6980290374574536
41,0.6980099625183187
42,0.6978014686395123
43,0.6978014686395123
44,0.6978014686395123
45,0.6978014686395123
46,0.6977467179979131
47,0.6977467179979131
48,0.6977467179979131
49,0.6977467179979131
50,0.691860103764687
51,0.6918597937819884
52,0.6918597937819884
53,0.6918597937819884
54,0.6918597937819884
55,0.6918108647809582
56,0.6918108647809582
57,0.6908468696025853
58,0.6908468696025853
59,0.6907700549885766
60,0.690702635235004
61,0.690702635235004
62,0.6874995810884748
63,0.6874995810884748
64,0.687490160098362
65,0.687490160098362
66,0.687490160098362
67,0.6870813193729463
68,0.6870813193729463
69,0.6824092544166322
70,0.6824092544166322
71,0.6823516308430819
72,0.6823516308430819
73,0.6823516308430819
74,0.6804645291438715
75,0.6804645291438715
76,0.6804645291438715
77,0.6804645291438715
78,0.6804645291438715
