Objective1,Objective2,Objective3
25,409.4749111467981,2524.9869682643885
31,358.0198997279979,2650.659602037796
33,358.43963366210954,2645.8324073039444
31,358.0198997279979,2650.659602037796
28,376.2334100589537,2467.001374387787
31,358.52108058311103,2612.1691454593756
25,404.0560555964299,2597.5620946270055
26,392.5272853293049,2469.3402755727784
27,385.2003628863695,2510.952386326842
29,371.5965963504311,2497.54147000219
30,361.66121702835636,2575.866223056622
26,391.9208149024135,2486.0018097724123
33,358.43963366210954,2645.8324073039444
28,373.4214294868119,2513.5406399135086
25,407.1087144959122,2544.8841847640297
30,361.3890414587963,2585.68528170897
29,367.93402205607697,2531.8695504200086
27,382.41719727670863,2510.983257563216
30,364.4769069866655,2555.8268516133403
26,389.6117134706712,2488.9832899752814
27,380.97234508484706,2519.9463794709595
29,366.87335342585294,2564.753642281889
29,369.24902279397077,2525.3732868144825
30,361.3890414587963,2585.68528170897
29,367.93402205607697,2531.8695504200086
