Objective1,Objective2,Objective3
25,425.3998349144348,2538.3337330524905
37,361.75316483752096,3002.1781986324295
25,429.3745504032324,2502.6754497246993
26,417.28354318548844,2535.421134534852
28,404.8416062825446,2601.032791285392
31,385.24041045318023,2813.894367055835
33,374.72903114108016,2738.0982874058955
35,369.3130097094477,2881.6433874307263
34,366.5712878302043,2940.5899165069827
31,387.74970162359483,2670.4973471091707
27,412.4883946496475,2563.132059809986
29,397.4516765223343,2614.8725837992015
27,411.39953785101585,2596.9444656537203
32,377.8244566535987,2807.8437854549957
32,379.51055792003854,2706.375453989976
35,362.47423357294366,2949.9061508892883
29,395.7224480443245,2711.027649945625
36,362.353013808645,2979.104856035745
30,386.513771698929,2686.5761099198367
33,371.6411655137925,2914.898838843385
30,392.5517451179286,2628.3318649315993
30,392.5517451179286,2628.3318649315993
36,366.67732745954675,2888.382107023347
32,377.1384134406378,2893.180662885772
33,371.6411655137925,2914.898838843385
32,378.94385830279725,2730.3675571510084
