Objective1,Objective2,Objective3
25,1681.041911163114,3719.579734915215
25,1826.349757877921,2971.085296885103
25,1814.841743259973,2980.4140268702504
24,1933.5100890272008,2987.533579870423
26,1791.591676631346,3002.9704024532875
26,1744.630921333047,3093.3994974763214
25,1674.6799965391858,3768.599170402597
25,1757.2500961979786,3080.3458459333324
24,1811.778419123845,3357.7914413323824
25,1774.6157499436551,3069.571367367244
25,1811.359878969148,3002.8089800585367
24,1796.7742205105199,3365.1549813150023
24,1930.9338661451402,3006.763167333396
25,1803.1572025994144,3045.444687257261
25,1751.0578737454068,3163.1551188826074
25,1807.745634210148,3026.2295312212136
25,1743.7900041047494,3173.2115130989055
25,1777.6309490423612,3069.1756500626675
24,1827.239943946974,3247.882196189847
26,1785.4613935314694,3055.2736451335736
25,1789.018224567351,3045.726408016042
24,1707.4141958964485,3915.168383557853
24,1846.2353133145157,3224.0062830284505
25,1668.598513212929,3824.0464818399105
25,1690.0030020190559,3360.274455220182
25,1752.6971960150313,3119.1947885286104
24,1766.8338103168617,3645.6675814382947
24,1701.3992465556855,3980.0726689134267
25,1703.809220135295,3176.618771732266
24,1865.446041880686,3107.3012409258763
25,1791.953625007284,3045.7264080160417
24,1772.9394685087232,3536.6505966335353
25,1686.0793517606744,3435.3643779090307
24,1870.2010709957233,3049.8783014930123
26,1729.517823906469,3140.549123991069
24,1791.151069887607,3382.915058620567
24,1931.5123183485773,2995.162408793033
25,1659.604881195771,3846.036011676377
26,1741.1405820997986,3125.9869355759406
24,1853.9259180165577,3193.2290207175306
24,1920.9210085838422,3023.240575572892
26,1726.0274846732207,3173.136562090688
