Iteration, HV Value
1,0.6126737449681251
2,0.618718668915379
3,0.6276704855247804
4,0.6312797774848062
5,0.6324581810325584
6,0.6353790582413786
7,0.6354535636251474
8,0.6355063174130436
9,0.6356928306712707
10,0.6358226511239653
11,0.6363349211467282
12,0.63638557909713
13,0.6364606498781878
14,0.636469504831884
15,0.6364724500367025
16,0.636534985287616
17,0.6365747404053982
18,0.636621638050614
19,0.6378816295947976
20,0.6379078876445716
21,0.6379340826745854
22,0.6380800396104528
23,0.6381037759843318
24,0.6381122441472664
25,0.6381122549166656
26,0.6381265595727847
27,0.6382259369857499
28,0.6382261094386295
29,0.6382267249592091
30,0.6382268896589609
31,0.6382411320511749
32,0.6389769933211671
33,0.6389976399895626
34,0.639018638257456
35,0.6390195388144435
36,0.639030771243938
37,0.6390315780203836
38,0.6390469337168972
39,0.6390527984362105
40,0.6390527984362105
41,0.6390535174943449
42,0.6390573244455269
43,0.6390716018436874
44,0.6390734802456816
45,0.6390748167382295
46,0.641716865106979
47,0.641780043119574
48,0.6434268949158695
49,0.6434286097153774
50,0.6434288092741647
51,0.6434397815925594
52,0.644255939834904
53,0.6442958401449518
54,0.6443019838760192
55,0.6443020323324189
56,0.6452511092842205
57,0.6452518256253619
58,0.6452519990099219
59,0.6452589960740462
60,0.6452634704907013
61,0.6452651919658144
62,0.6452728016245286
63,0.6452743512302332
64,0.6452811372430012
65,0.6452833586171132
66,0.6452932917229534
67,0.6452932917229534
68,0.6452955572431849
