Objective1,Objective2,Objective3
25,1912.749624947009,2898.8814725013913
24,1807.4454540918853,3120.9656529967883
24,1811.7041510489726,3113.8523301993846
24,1867.0679969264131,2969.1027428733823
25,1899.3445419295922,2938.7788603435806
24,1855.0975584561625,2985.271193298665
24,1852.3785276605672,3030.021336706188
24,1873.7316277015095,2965.16538089683
24,1860.742168305636,2974.6262662966788
25,1910.2818301170648,2922.2826098212217
24,1812.9517287605952,3054.1282786451657
24,1859.3562554132498,2985.2711932986645
24,1846.1326811180793,3043.6189326505737
24,1883.7062770874386,2958.970735559244
24,1817.2104257176825,3047.014955847762
