Objective1,Objective2,Objective3
24,1849.5384388717598,2952.346183784317
24,1902.5999499177185,2943.0140277395085
24,1762.4802423011008,3092.4470211400294
24,1776.3764159801294,3073.781249117115
24,1774.850226395913,3079.908915481752
24,1787.8675249947307,3007.0553102888466
24,1774.5179959788566,3086.389062011721
24,1786.5434845785328,3045.266517637501
25,1756.988738726365,3201.8798431172377
24,1804.9812175820725,2961.240036713957
24,1860.4364883285166,2948.477622018561
24,1913.4979993744753,2939.1454659737524
25,1755.1303187250921,3214.4876560118437
