Iteration, IGD
1,0.3719195527906278
2,0.3513549294809802
3,0.33888166863806213
4,0.32265260012873154
5,0.31006662788945866
6,0.29836856392190986
7,0.28922551835555577
8,0.28296255428088984
9,0.27803309502922324
10,0.26748215506012324
11,0.25290875641737753
12,0.2515795986929532
13,0.25691381373423133
14,0.2661013023440519
15,0.2599241014918691
16,0.256545394659557
17,0.25360219526882416
18,0.24991543058036852
19,0.242412751444971
20,0.2362504648391143
21,0.23409734841801721
22,0.23087274345455738
23,0.22813915588762548
24,0.229285483381191
25,0.2221884194306892
26,0.2206740591816228
27,0.21681089362661404
28,0.21348863723751307
29,0.210537644192086
30,0.20721930374532668
31,0.20289004803983687
32,0.20000562963037832
33,0.20018016387188162
34,0.19907588149154795
35,0.198013284198706
36,0.1975309717255115
37,0.19648549838887924
38,0.19451209353402912
39,0.1912043871066674
40,0.18770183059534618
41,0.18481750215148132
42,0.18392375426377108
43,0.18179262385227013
44,0.17889776173974917
45,0.17745789589504876
46,0.17657802060744313
47,0.1755523829811278
48,0.17091613563528504
49,0.16962608742783464
50,0.16897072458513587
51,0.16650665011288523
52,0.16613154650593615
53,0.16399404897034553
54,0.1625220340029774
55,0.1634316642861776
56,0.16156221642654855
57,0.16045996729165224
58,0.15995293050705256
59,0.15996403344442403
60,0.1586775869845425
61,0.15757065337417028
62,0.15630920682734964
63,0.15288343647213232
64,0.1523914343920441
65,0.15191857879764029
66,0.15149843983738295
67,0.15043477560797727
68,0.14895926492892833
69,0.14734312898444393
70,0.147801875530136
71,0.14894447489883572
72,0.14676349991023052
73,0.14659342403904874
74,0.14598296053175763
75,0.14521162354069667
76,0.14485907786745833
