Objective1,Objective2,Objective3
25,2031.3150953804686,2932.2748444834406
25,2046.2374082980325,2923.7065011471527
24,2167.445328133049,3131.3207748216696
25,2043.0182123628579,2930.790296704348
25,1941.8203190157162,3586.0389428026037
24,2044.288733782598,3307.348115409399
25,2020.0907863726611,2943.3992873481743
25,2054.5500496742857,2920.937389298837
24,1983.3353736936008,3488.8218318572344
24,1972.9497941839786,3509.9472992706
24,2010.644988719013,3408.7434868335286
24,1983.3353736936008,3488.8218318572344
25,2023.3099823078358,2936.315491790979
24,2033.876946523915,3328.81447561848
24,2086.9560116187536,3158.677484138738
25,1931.8808702743381,3586.3217925107897
24,2033.876946523915,3328.81447561848
24,2044.288733782598,3307.348115409399
24,1959.9895809913135,3562.311083681847
24,1983.159394884373,3489.0736028233114
25,1967.399287634723,2964.2352016578557
24,2156.1445470522294,3134.3056099924524
24,1964.1690723579113,3554.581986600897
25,1982.3216005522868,2955.666858321568
24,1966.1321210844178,3550.260446786913
24,1972.9497941839786,3509.9472992706
24,2095.9382237598666,3151.695831897778
24,2173.4651873989146,3131.320774821669
24,1966.1321210844178,3550.260446786913
25,1963.5357583719813,3013.0644246015145
24,1973.2721511719765,3508.4037849321976
24,2077.228080707777,3159.175522892711
24,2095.9382237598666,3151.695831897778
24,1986.621509199074,3470.369992199869
24,2081.858675417616,3158.6774841387382
24,2125.0997501341317,3146.38134544373
24,1996.773208534196,3430.2035472705506
24,1986.621509199074,3470.369992199869
24,1983.159394884373,3489.0736028233114
24,1986.621509199074,3470.369992199869
24,1983.3353736936008,3488.8218318572344
25,1930.7632532778102,3591.2336597309213
24,2017.9358977092272,3390.7516831110197
24,2008.700459660887,3430.060902076269
24,2012.0741436883884,3391.1799385700247
24,1983.159394884373,3489.0736028233114
24,1966.1321210844178,3550.260446786913
26,1924.214685044268,3662.204804196085
24,1976.7342654866773,3489.700174308755
25,1930.3096380190395,3622.454244408357
25,1961.8004712062977,3038.797545896955
24,2177.5499054788897,3112.073290100484
24,1996.773208534196,3430.2035472705506
24,1986.621509199074,3470.369992199869
25,1944.851324428138,3478.615896468114
24,2018.756175773685,3343.920921735919
24,2030.4431029571133,3331.86441819361
24,1954.985510313048,3574.334907338696
24,2177.5179956805046,3113.07314640912
24,2173.4651873989146,3131.320774821669
24,2044.9562120538249,3203.831142283563
24,1966.4544780724157,3548.7169324485108
