Iteration, IGD
1,0.610584512724346
2,0.6100761188239306
3,0.5020609744745166
4,0.4638511408377075
5,0.4613953222941917
6,0.44751984462246897
7,0.4474426593029773
8,0.44715007973492255
9,0.44673875366558724
10,0.4357542238390149
11,0.4357542238390149
12,0.4292756530770286
13,0.42914640740053706
14,0.42569926651842954
15,0.4085659223232615
16,0.40812679883444886
17,0.40643773324911014
18,0.40642387020816334
19,0.4041021454313705
20,0.40316017848873903
21,0.40316017848873903
22,0.3976750587915177
23,0.3969223894074067
24,0.39692054332022236
25,0.3968098474527087
26,0.3968078648610425
27,0.3952016709680872
28,0.3952016709680872
29,0.3952016709680872
30,0.3943033812797681
31,0.3939972353227554
32,0.39231194056938656
33,0.39231194056938656
34,0.3923106387315801
35,0.3923106387315801
36,0.3923106387315801
37,0.39189571426102704
38,0.39189571426102704
39,0.39189571426102704
40,0.3918896321663555
41,0.3918896321663555
42,0.3895775689230733
43,0.3799762152721845
44,0.379905247401226
45,0.37986582649700557
46,0.3748439012071151
47,0.3718973097728901
48,0.37171017525001226
49,0.3691357633267762
50,0.3690747790115145
51,0.36882067349488423
52,0.36821807268772966
53,0.36821807268772966
54,0.36796586724486824
55,0.36796586724486824
56,0.3642577068870225
57,0.3625179497248864
58,0.3625057745011503
59,0.3625057745011503
60,0.3625057745011503
61,0.3625057745011503
62,0.3624310887029818
