Iteration, IGD
1,0.4353414465156857
2,0.5018255056262547
3,0.481246641382968
4,0.44066330065379256
5,0.42978829687003217
6,0.4971001040178269
7,0.4905376092922469
8,0.4465620932864961
9,0.410597392939716
10,0.388574676217857
11,0.36379699216665223
12,0.34551285811041665
13,0.3315516233913431
14,0.3267389819541148
15,0.3227919372098391
16,0.28892938759067466
17,0.30034392978121527
18,0.2921477617983001
19,0.28281607603244074
20,0.27200464782598244
21,0.2714876542067889
22,0.2658186267955929
23,0.2648084511367969
24,0.2558686980690074
25,0.25215445580214424
26,0.2410238275302195
27,0.238614173911514
28,0.21623541277855868
29,0.21293000089419972
30,0.2099907248969716
31,0.2067451209268094
32,0.20613040899808324
33,0.20453226883527878
34,0.1986390395859741
35,0.19062433550323543
36,0.18985213082867727
37,0.17627981491532915
38,0.17606366920210806
39,0.1744163180564366
40,0.16721577639856708
41,0.15217238161775593
42,0.15124638694044054
43,0.14524070479836398
44,0.14378101672771026
45,0.14339046977817274
46,0.14137630944584925
47,0.13265849133442278
48,0.12349468782498181
49,0.12264320427675754
50,0.1231993271818635
51,0.12299715566287892
52,0.12294355853246691
53,0.12369156688415954
54,0.12346570993036239
