Objective1,Objective2,Objective3
26,873.8018117861377,2932.7728578880306
25,902.3686064949788,2546.6478363946608
24,924.2617174933291,2468.388599935905
25,915.5075306175203,2504.815807636474
24,902.0509113888594,2679.806818083546
24,899.8651479837237,2740.180049035803
25,934.2606123564929,2373.2828065685094
24,936.3651126363151,2321.7194187696878
24,952.2046566920682,2321.7194187696873
25,906.584440091175,2511.344844449138
24,915.8158472240287,2487.1839832194737
25,884.0440661694718,2938.1986047813566
26,881.7190725354586,2898.079123950874
26,873.74821067239,2936.661487246335
25,899.9820358080626,2555.6827061023923
26,878.195061431904,2911.2738328353857
26,869.968208910157,2983.92946398018
24,920.3909296872347,2481.853734163746
24,933.899901015159,2461.395459895137
24,916.5068240068784,2483.2806505926765
25,879.3238533134831,3023.249532936831
25,886.9700181722277,2914.3031713271967
24,925.3682103480114,2464.726621448058
25,889.9488162933612,2573.0389653417706
