Iteration, HV Value
1,0.6164207859804596
2,0.6214446679373709
3,0.6301045471751409
4,0.6306386343316928
5,0.6383664895518282
6,0.6388329901752217
7,0.6388402504678212
8,0.638842922111477
9,0.6388429389265909
10,0.6388697782530979
11,0.6396353374053833
12,0.639714800544651
13,0.6397209440040535
14,0.6397264844491792
15,0.6399042498059272
16,0.6399042550453911
17,0.6401476417050858
18,0.6401981926787456
19,0.6401981937365283
20,0.6402136661411693
21,0.6411910281363474
22,0.6412073955532023
23,0.6412347856636625
24,0.6416288528540967
25,0.6416288528540969
26,0.6416307607147146
27,0.6416307607147146
28,0.6416307632702298
29,0.6416318150658583
30,0.6416318315743873
31,0.641775329822149
32,0.641775329822149
33,0.641775329822149
34,0.641775329822149
35,0.6417753298221491
36,0.6417755650869356
37,0.6417755650869356
38,0.6417755882438122
39,0.6417755882438122
40,0.6417757221500678
41,0.64177572642204
42,0.6417757295122086
43,0.6417757295122086
44,0.6417757295122086
45,0.6418435192405538
46,0.6418435192405538
47,0.6423409082490997
48,0.6423409082490997
49,0.6423409536174434
50,0.6423409660459368
51,0.6423409660874263
52,0.6460375111376487
53,0.6460375111376487
54,0.6460375111376487
55,0.6460375111376487
56,0.6460375111376487
57,0.6460376234213961
58,0.6460376234213961
59,0.6460376234213961
60,0.6460394186633708
61,0.6460396267518679
62,0.6460396843549102
63,0.6460406384511207
64,0.6460406384511207
65,0.6460406384511207
66,0.6460406384511207
67,0.6460406384511207
68,0.646042216360058
69,0.646042216360058
70,0.6460425477003992
71,0.6460425477003992
72,0.6460425477003992
73,0.6460428172672147
74,0.6460430962179826
75,0.6460430962179826
76,0.6460435201856586
77,0.6460435201856586
78,0.6460438424926279
79,0.646047982053184
80,0.646047982053184
81,0.6460480830705301
82,0.6460482490975921
83,0.6465252475773748
84,0.6465252475773748
85,0.6465252475773748
86,0.6465253926679791
87,0.6465273529318818
88,0.6465273529318818
89,0.6465277007941164
90,0.6465277007941164
91,0.6465277007941164
