Iteration, IGD
1,0.3717961238625858
2,0.35345441974186803
3,0.3399458118396948
4,0.33729504457346837
5,0.3331537097406691
6,0.3338462960674856
7,0.3204591785981312
8,0.31567568450212136
9,0.3082992549055053
10,0.2975420235385614
11,0.294399497878752
12,0.2880250921917213
13,0.2842179660538202
14,0.2783228063961492
15,0.2755531382091158
16,0.26798925055333134
17,0.2651637924188136
18,0.26185397517807585
19,0.2557232541136518
20,0.2526855261921892
21,0.24362921871795387
22,0.24096422428129494
23,0.23432799600996784
24,0.23837890719567187
25,0.23365847115025265
26,0.23080729659925303
27,0.2296198141079646
28,0.2218503280352558
29,0.2211032665207685
30,0.21718137206839788
31,0.2142496077272479
32,0.21342566752546724
33,0.21063989835272132
34,0.20869165790817557
35,0.20498423615855255
36,0.20277175957606755
37,0.19967468716060172
38,0.19739629875893702
39,0.19663299228823347
40,0.19611289430906942
41,0.1936878246588308
42,0.19086838221803237
43,0.1870763042401299
44,0.18669037815568423
45,0.179047745660272
46,0.17897914328233722
47,0.17743861526161508
48,0.17668204435134396
49,0.17837234012886416
50,0.1763372561339044
51,0.17591431974320187
52,0.17406824695237053
53,0.1751555367770984
54,0.1745470790017563
55,0.17435490425425423
56,0.1705474105238084
57,0.17035860102567887
58,0.17020350646569932
59,0.16913251115051078
60,0.16961482986140536
61,0.16833460444563045
62,0.16758531726385012
63,0.16661025175984598
64,0.1643644403943905
65,0.16331568982826242
66,0.1622783619156036
67,0.1634240931714774
68,0.16151605221969742
69,0.16306472665200836
70,0.16125032640370524
71,0.16025787635965344
72,0.16068950018276135
73,0.15970453713774943
74,0.15476754608421733
75,0.15466235424797417
