Iteration, IGD
1,1.4631985107495091
2,1.231066206394578
3,1.2254091358066685
4,1.2238256893210961
5,1.16089933455996
6,1.160570661627225
7,1.160570661627225
8,1.0610255882351824
9,1.0610255882351824
10,0.9738302573554707
11,0.9738302573554707
12,0.9738302573554707
13,0.9738302573554707
14,0.9738297239836704
15,0.9736188561267489
16,0.9736188561267489
17,0.9736188561267489
18,0.9731112142798513
19,0.9731112142798513
20,0.9731112142798513
21,0.9731112142798513
22,0.9730429065909381
23,0.9638530608147703
24,0.9638530608147703
25,0.9638530608147703
26,0.9638530608147703
27,0.9638530608147703
28,0.9623883971450894
29,0.9623883971450894
30,0.9615161597882341
31,0.9615161597882341
32,0.9613965968586983
33,0.9613857252285359
34,0.9613857252285359
35,0.9609013429901107
36,0.9608776640296129
37,0.9608776640296129
38,0.9608776640296129
39,0.9608776640296129
40,0.9608776640296129
41,0.955917025950016
42,0.955917025950016
43,0.955917025950016
44,0.955917025950016
45,0.955917025950016
46,0.955917025950016
47,0.955917025950016
48,0.955917025950016
49,0.955917025950016
50,0.9556677906693658
51,0.955348941814308
52,0.955348941814308
53,0.955348941814308
54,0.955348941814308
55,0.955348941814308
56,0.955348941814308
57,0.955348941814308
58,0.9547997699017421
59,0.9547997699017421
60,0.9547997699017421
61,0.9547997699017421
62,0.9547997699017421
63,0.9547997699017421
64,0.9547997699017421
65,0.9547997699017421
66,0.9547997699017421
67,0.9547997699017421
68,0.949388765630971
69,0.949388765630971
70,0.949388765630971
71,0.949388765630971
72,0.9493817433936407
73,0.9493817433936407
74,0.9493817433936407
75,0.9493817433936407
76,0.9493269217980117
77,0.9493269217980117
78,0.9493269217980117
