Iteration, HV Value
1,0.46331556818196573
2,0.4660601629448517
3,0.46714515549143215
4,0.467213796109865
5,0.4694252284698185
6,0.47041189907521536
7,0.47398806162977813
8,0.4743589921252741
9,0.47503988887090154
10,0.4755132091468956
11,0.4770920542710239
12,0.4772422048898094
13,0.47727295280272525
14,0.4776570083672279
15,0.4780779943131598
16,0.47850938896604445
17,0.47879966912455274
18,0.4788353080183345
19,0.47896687864531834
20,0.4791459678466409
21,0.47920624530355577
22,0.4795882253962714
23,0.4797378504819152
24,0.4800268186464165
25,0.480366054155362
26,0.48108158030214815
27,0.48163354237659
28,0.48389947339606126
29,0.48435043168570274
30,0.4845624527094264
31,0.4851765860438325
32,0.4867179520285072
33,0.4867715287927035
34,0.48698745808622335
35,0.4872542735846979
36,0.4877543469294856
37,0.48772842571479164
38,0.4877473393439418
39,0.48774134060161245
40,0.4895874883200934
41,0.48999466145175113
42,0.4900791853317592
43,0.490231329611231
44,0.49016201088640754
45,0.49018787462745067
46,0.49038231495093243
47,0.49073577884278746
48,0.49156823401394056
49,0.49324317732903084
50,0.4945101294142357
51,0.4946614074039291
52,0.4951072068552344
53,0.49518537580068456
54,0.4952388157637227
55,0.49554386323529065
56,0.49617870940504405
57,0.4964632228231847
58,0.49653233422756843
59,0.49683883669585516
60,0.4970006388065183
61,0.49750991061856625
62,0.4975101436619133
63,0.497504253282372
64,0.4975448446791936
65,0.49760293590037535
66,0.4991333514493511
67,0.4991164723701629
68,0.5003329675234574
69,0.5003575733935993
70,0.5004692320522197
